image_id,path,question,answer,difficulty
81Y8sgvUJRL,10/10e2c098.jpg,What material is the back cover made of?,Hard,0
81Y8sgvUJRL,10/10e2c098.jpg,How is the design transferred onto the case?,Printed,0
81Y8sgvUJRL,10/10e2c098.jpg,What type of phone is the case for?,Galaxy,1
81Y8sgvUJRL,10/10e2c098.jpg,How many cutouts are mentioned in the description?,Three,0
91IiuDVenPL,7e/7e0d3f26.jpg,What is the depicted item?,Sheet,0
91IiuDVenPL,7e/7e0d3f26.jpg,What shade is the sheet?,Gray,0
91IiuDVenPL,7e/7e0d3f26.jpg,Where is the lower corner located?,Right,0
91IiuDVenPL,7e/7e0d3f26.jpg,What is the sheet's presumed softness?,Smooth,0
91IiuDVenPL,7e/7e0d3f26.jpg,How many corners are present?,Four,1
71U3oR3XX7L,02/02a95820.jpg,What color is the phone case?,Black,0
71U3oR3XX7L,02/02a95820.jpg,For what brand of phone is this case designed?,Sony,0
71U3oR3XX7L,02/02a95820.jpg,What feature does the raised bezel protect?,Camera,1
71U3oR3XX7L,02/02a95820.jpg,How is the design applied to the case?,Printed,0
71U3oR3XX7L,02/02a95820.jpg,What material is the phone case made of?,Hard,1
61hwGaVXLUL,fd/fd8d82ba.jpg,What is the primary material of the body?,Brass,0
61hwGaVXLUL,fd/fd8d82ba.jpg,How many keys are included?,Two,0
61hwGaVXLUL,fd/fd8d82ba.jpg,What is the keyway type?,KW1,0
61hwGaVXLUL,fd/fd8d82ba.jpg,What material is the faceplate made of?,Steel,0
61hwGaVXLUL,fd/fd8d82ba.jpg,What is the warranty duration?,One,0
81nkeV8o7hL,15/157f912b.jpg,What brand is the phone case designed for?,Vivo,0
81nkeV8o7hL,15/157f912b.jpg,What is the design described as?,Stylish,1
81nkeV8o7hL,15/157f912b.jpg,What type of cover is it?,Hard,1
81nkeV8o7hL,15/157f912b.jpg,What action is easy to perform on the case?,Remove,0
81nkeV8o7hL,15/157f912b.jpg,What part of the phone is protected by a raised bezel?,Camera,1
71Qn7TA8XdL,5c/5c7a10dd.jpg,What device is this cover for?,Samsung,0
71Qn7TA8XdL,5c/5c7a10dd.jpg,What is the case's texture described as?,Hard,0
71Qn7TA8XdL,5c/5c7a10dd.jpg,How is the design described?,Stylish,2
71Qn7TA8XdL,5c/5c7a10dd.jpg,What is the bezel described as?,Raised,0
71Qn7TA8XdL,5c/5c7a10dd.jpg,How many ports are mentioned?,Two,1
71xh-AA6GCL,ff/ff00d334.jpg,What is the primary brand of phone this case fits?,Apple,0
71xh-AA6GCL,ff/ff00d334.jpg,What material is the back cover made from?,Hard,0
71xh-AA6GCL,ff/ff00d334.jpg,Which version of the iPhone is the case specifically for?,X,0
71xh-AA6GCL,ff/ff00d334.jpg,What kind of pattern is visible?,Cutouts,1
71xh-AA6GCL,ff/ff00d334.jpg,What is the style mentioned in the description?,Stylish,1
71XqQAZO15L,3e/3edea86a.jpg,Which phone model is the case designed for?,M31,0
71XqQAZO15L,3e/3edea86a.jpg,What type of cut-outs are included?,Volume,2
71XqQAZO15L,3e/3edea86a.jpg,What is emphasized by the stylish design?,Personality,2
71XqQAZO15L,3e/3edea86a.jpg,What kind of bezel protects the screen?,Raised,1
71XqQAZO15L,3e/3edea86a.jpg,What brand of phone is this case for?,Samsung,0
71rul-NWehL,ec/ec488aac.jpg,What device is the back case for?,Motorola,0
71rul-NWehL,ec/ec488aac.jpg,What pattern is printed on the case?,Circles,1
71rul-NWehL,ec/ec488aac.jpg,What material is the case made of?,Hard,0
71rul-NWehL,ec/ec488aac.jpg,What is the brand mentioned?,Moto,1
71rul-NWehL,ec/ec488aac.jpg,What type of buttons have cutouts?,Volume,1
61uWftZHSwL,aa/aae55be4.jpg,What color is the power button?,Red,1
61uWftZHSwL,aa/aae55be4.jpg,What color is the device?,White,0
61uWftZHSwL,aa/aae55be4.jpg,What is the brand name?,Umi,0
61uWftZHSwL,aa/aae55be4.jpg,What material is the upper rim made of?,Metal,0
61uWftZHSwL,aa/aae55be4.jpg,What shape is the device?,Hourglass,0
81yoIKeOSpL,45/459a70a4.jpg,What material is the belt likely made from?,Leather,0
81yoIKeOSpL,45/459a70a4.jpg,What is the belt's visible weave pattern?,Braided,0
81yoIKeOSpL,45/459a70a4.jpg,What color is the belt?,Brown,0
81yoIKeOSpL,45/459a70a4.jpg,What is the buckle's apparent material?,Metal,1
81yoIKeOSpL,45/459a70a4.jpg,How many distinct strap pieces are interwoven?,Numerous,0
91OWS+aq2rL,ae/aeda404f.jpg,What is the bag's strap type?,Adjustable,2
91OWS+aq2rL,ae/aeda404f.jpg,What is the bag's height in centimeters?,12.5,0
91OWS+aq2rL,ae/aeda404f.jpg,How many compartments does the bag have?,Four,1
91OWS+aq2rL,ae/aeda404f.jpg,What is the bag's primary material?,Pu,1
91OWS+aq2rL,ae/aeda404f.jpg,What color is the smaller pocket?,Grey,1
612RwtnAl+L,c8/c833ad86.jpg,What scent is the bubble bath?,Lavender,1
612RwtnAl+L,c8/c833ad86.jpg,What adjective describes the bubble bath?,Relaxing,0
612RwtnAl+L,c8/c833ad86.jpg,What company brings you this product?,WholeFoods,0
612RwtnAl+L,c8/c833ad86.jpg,"What is absent, according to the bottle, from the formula?",Parabens,0
612RwtnAl+L,c8/c833ad86.jpg,What is the product category?,Bodycare,0
71kbu90U6rL,d5/d5635ba4.jpg,What is the cover's primary purpose?,Protection,1
71kbu90U6rL,d5/d5635ba4.jpg,What brand is mentioned in the description?,Xiaomi,0
71kbu90U6rL,d5/d5635ba4.jpg,What adjective describes the case's back?,Hard,0
71kbu90U6rL,d5/d5635ba4.jpg,What are the cutouts designed for?,Buttons,0
71kbu90U6rL,d5/d5635ba4.jpg,What surface type is the camera kept from?,Flat,0
71irZCX6rXL,d1/d172e5f9.jpg,What material are the canisters made of?,Stoneware,1
71irZCX6rXL,d1/d172e5f9.jpg,How many canisters are there?,Two,0
71irZCX6rXL,d1/d172e5f9.jpg,What feature ensures a tight seal?,Gasket,0
71irZCX6rXL,d1/d172e5f9.jpg,What height is the larger canister?,9.5,0
71irZCX6rXL,d1/d172e5f9.jpg,How should the lids be cleaned?,Handwash,0
71cun-e5BbL,d2/d2dacc7f.jpg,Where are these planters manufactured?,Indiana,1
71cun-e5BbL,d2/d2dacc7f.jpg,What embellishment is used in the cracks?,Gold,1
71cun-e5BbL,d2/d2dacc7f.jpg,What is the height measurement?,Two,0
71cun-e5BbL,d2/d2dacc7f.jpg,What type of plant are these designed for?,Succulents,1
71cun-e5BbL,d2/d2dacc7f.jpg,How many drip trays are needed?,Zero,0
714ufHlAZML,3d/3d31c52f.jpg,What device is this case for?,Zenfone,1
714ufHlAZML,3d/3d31c52f.jpg,What material is the back case made of?,Hard,0
714ufHlAZML,3d/3d31c52f.jpg,What is one port this cover has cutouts for?,Audio,0
714ufHlAZML,3d/3d31c52f.jpg,What adjective describes the design?,Stylish,1
714ufHlAZML,3d/3d31c52f.jpg,What is the pattern on the case?,Chevron,0
71VKVycDzIL,a8/a88de4c0.jpg,What is the sandal's style?,Slide,2
71VKVycDzIL,a8/a88de4c0.jpg,What type of studs are visible?,Dome,0
71VKVycDzIL,a8/a88de4c0.jpg,What material is the sandal?,Suede,0
71VKVycDzIL,a8/a88de4c0.jpg,What is the sandal's general appearance?,Sweet,1
71VKVycDzIL,a8/a88de4c0.jpg,What is the heel's height?,Minimalist,0
71HuTO0i1SL,13/13389a66.jpg,What kind of device is this case for?,Mobile,0
71HuTO0i1SL,13/13389a66.jpg,What brand is the phone case compatible with?,Samsung,0
71HuTO0i1SL,13/13389a66.jpg,What material protects the screen and camera?,Bezel,0
71HuTO0i1SL,13/13389a66.jpg,How is the design of the case described?,Stylish,2
71HuTO0i1SL,13/13389a66.jpg,What button is mentioned twice?,Volume,1
71n4d5VdYeL,18/187f5f17.jpg,What word is spelled out on the phone case?,LOVE,0
71n4d5VdYeL,18/187f5f17.jpg,What shape is the dangling bead near the top of the case?,HEART,1
71n4d5VdYeL,18/187f5f17.jpg,What is the brand name of the compatible phone?,LYF,0
71n4d5VdYeL,18/187f5f17.jpg,How many circles make up the peace symbol?,ONE,0
71n4d5VdYeL,18/187f5f17.jpg,What color is the word on the case?,BRONZE,0
61ULr411DOL,b4/b4a7c91b.jpg,What is the color of the curtains?,Beige,3
61ULr411DOL,b4/b4a7c91b.jpg,What suspends the curtains?,Rod,0
61ULr411DOL,b4/b4a7c91b.jpg,How many curtain panels are shown?,Two,0
61ULr411DOL,b4/b4a7c91b.jpg,What is the curtain panel's texture?,Smooth,0
61ULr411DOL,b4/b4a7c91b.jpg,What is the style of the grommets?,Metal,1
71X59kZ8f9L,59/59f9a908.jpg,What Galaxy model is the case for?,M21,1
71X59kZ8f9L,59/59f9a908.jpg,What is the appearance of the design?,Stylish,1
71X59kZ8f9L,59/59f9a908.jpg,Which ports have perfect cutouts?,Charging,0
71X59kZ8f9L,59/59f9a908.jpg,What is the case's primary material?,Unknown,1
71X59kZ8f9L,59/59f9a908.jpg,What kind of buttons have cutouts?,Volume,1
A1RRnw9g0IL,75/75590a8a.jpg,What color is the main body of the carrier?,Gray,0
A1RRnw9g0IL,75/75590a8a.jpg,What material are the bottom corners made of?,Rubber,1
A1RRnw9g0IL,75/75590a8a.jpg,What kind of animal is typically transported in this carrier?,Dog,0
A1RRnw9g0IL,75/75590a8a.jpg,What is the purpose of the mesh on the carrier?,Ventilation,0
A1RRnw9g0IL,75/75590a8a.jpg,How many handles are visible on top of the carrier?,Three,2
71V1+mozUZL,6b/6b6ca7af.jpg,What kind of device is the case designed for?,A3,0
71V1+mozUZL,6b/6b6ca7af.jpg,What is raised to keep it off flat surfaces?,Bezel,0
71V1+mozUZL,6b/6b6ca7af.jpg,What is an antonym of 'difficult' based on the case description?,Easy,1
71V1+mozUZL,6b/6b6ca7af.jpg,What material makes up the featured bridge?,Wood,3
71V1+mozUZL,6b/6b6ca7af.jpg,What bright element is shown above the trees?,Sun,0
61eMfr5xdYL,3e/3e8f007b.jpg,What color are the handles?,Black,1
61eMfr5xdYL,3e/3e8f007b.jpg,What tool is farthest to the left?,Wrench,2
61eMfr5xdYL,3e/3e8f007b.jpg,What is the material of the tool bodies?,Metal,0
61eMfr5xdYL,3e/3e8f007b.jpg,What is the fourth tool from the left called?,Pliers,1
61eMfr5xdYL,3e/3e8f007b.jpg,What feature does the tool on the far right possess?,Joint,0
61shkuDJnDL,4e/4ee92d12.jpg,What device is this case designed for?,iPhone,1
61shkuDJnDL,4e/4ee92d12.jpg,What color are the floral designs?,Gold,0
61shkuDJnDL,4e/4ee92d12.jpg,What letter is printed on the case?,N,1
61shkuDJnDL,4e/4ee92d12.jpg,What type of port has a cut out?,Audio,0
61shkuDJnDL,4e/4ee92d12.jpg,How many brands are listed?,One,0
61cSjYu6rKL,a0/a07dbcc0.jpg,What covers most of the image area?,Glass,0
61cSjYu6rKL,a0/a07dbcc0.jpg,What color is the TV console?,White,1
61cSjYu6rKL,a0/a07dbcc0.jpg,What electronic device is visible?,Television,0
61cSjYu6rKL,a0/a07dbcc0.jpg,What color is the frame?,Black,2
61cSjYu6rKL,a0/a07dbcc0.jpg,What room is depicted?,Livingroom,0
71ab8-NZSvL,6f/6f184a16.jpg,What color is the background of the case?,Black,2
71ab8-NZSvL,6f/6f184a16.jpg,Which brand phone is the case for?,Samsung,0
71ab8-NZSvL,6f/6f184a16.jpg,What word is below 'Girl'?,Boss,0
71ab8-NZSvL,6f/6f184a16.jpg,What is the case material?,Unspecified,1
71ab8-NZSvL,6f/6f184a16.jpg,What type of port does it have a cutout for?,Charging,0
71qFFaAYm6L,5d/5d65ac53.jpg,What is the main color of the necklace?,Silver,1
71qFFaAYm6L,5d/5d65ac53.jpg,What is the shape of the decorative elements on the chain?,Spheres,0
71qFFaAYm6L,5d/5d65ac53.jpg,What is the necklace's likely material?,Metal,0
71qFFaAYm6L,5d/5d65ac53.jpg,What is the visible finish of the necklace?,Shiny,1
71qFFaAYm6L,5d/5d65ac53.jpg,How is the chain constructed?,Twisted,0
71ncoinF6mL,39/397d5809.jpg,What is the necklace's chain color?,Silver,0
71ncoinF6mL,39/397d5809.jpg,What shape is the main gem?,Round,1
71ncoinF6mL,39/397d5809.jpg,What is the surrounding detail appearance around the large gem?,Halo,0
71ncoinF6mL,39/397d5809.jpg,What is a common material used for this jewelry?,Metal,0
71ncoinF6mL,39/397d5809.jpg,What is this item typically worn around?,Neck,0
81G422wULaL,64/64bb139c.jpg,What brand's logo is on the case?,Motorola,0
81G422wULaL,64/64bb139c.jpg,What is the case's style?,Stylish,0
81G422wULaL,64/64bb139c.jpg,What is the primary color scheme?,Autumnal,1
81G422wULaL,64/64bb139c.jpg,How many rear camera lenses are present?,One,3
81G422wULaL,64/64bb139c.jpg,For what model is this a cover?,Moto,0
71PsRUA6IWL,4d/4d823e6c.jpg,What is the object in the picture?,Lemon,0
71PsRUA6IWL,4d/4d823e6c.jpg,What is printed on the case?,Fruit,1
71PsRUA6IWL,4d/4d823e6c.jpg,Which company produces the iPod in the description?,Apple,1
71PsRUA6IWL,4d/4d823e6c.jpg,How is the cover described as?,Hard,0
71PsRUA6IWL,4d/4d823e6c.jpg,What generation iPod is the cover designed for?,Sixth,0
A1ICt17abaL,64/6413a458.jpg,How many broad stripes are visible?,Four,1
A1ICt17abaL,64/6413a458.jpg,What is the pillow's shape?,Square,0
A1ICt17abaL,64/6413a458.jpg,What is the background color?,Beige,0
A1ICt17abaL,64/6413a458.jpg,What pattern is on the pillow?,Stripes,0
A1ICt17abaL,64/6413a458.jpg,What is the object depicted?,Pillow,0
61K5jDGf1KL,e5/e5ac062e.jpg,How many lightbulbs are displayed?,Six,1
61K5jDGf1KL,e5/e5ac062e.jpg,What is the lightbulbs' overall color?,White,0
61K5jDGf1KL,e5/e5ac062e.jpg,What is the bulb shape?,A19,3
61K5jDGf1KL,e5/e5ac062e.jpg,What material is the base made from?,Metal,1
61K5jDGf1KL,e5/e5ac062e.jpg,Where are the lightbulbs commonly installed?,Ceiling,0
71ybVtnlBgL,f1/f1263a42.jpg,What animal is depicted on the case?,Lion,1
71ybVtnlBgL,f1/f1263a42.jpg,Which company's logo is visible?,Apple,1
71ybVtnlBgL,f1/f1263a42.jpg,What type of material is the back case made of?,Hard,1
71ybVtnlBgL,f1/f1263a42.jpg,How many iPhone models are mentioned?,One,0
71ybVtnlBgL,f1/f1263a42.jpg,Which feature has perfect cutouts?,Volume,0
61tyG1CkxeL,ac/acef57c4.jpg,What is the tree's color?,White,0
61tyG1CkxeL,ac/acef57c4.jpg,What shape is the tree?,Conical,1
61tyG1CkxeL,ac/acef57c4.jpg,What type of tree is it mimicking?,Evergreen,1
61tyG1CkxeL,ac/acef57c4.jpg,What is found at the tree's base?,Stand,0
61tyG1CkxeL,ac/acef57c4.jpg,What season is this commonly used for?,Winter,2
610CXVKmzoL,36/36716d0b.jpg,What brand of phone is the case designed for?,Motorola,0
610CXVKmzoL,36/36716d0b.jpg,What design elements are visible on the case?,Popcorn,0
610CXVKmzoL,36/36716d0b.jpg,What kind of cut-outs are present on the case?,Volume,0
610CXVKmzoL,36/36716d0b.jpg,What shape are some of the design elements?,Stars,0
610CXVKmzoL,36/36716d0b.jpg,What is the case's overall appearance?,Stylish,3
71oBrGBBuhL,d1/d1ea1ad0.jpg,What color is the heart on the case?,Red,0
71oBrGBBuhL,d1/d1ea1ad0.jpg,Which brand phone is the case for?,Samsung,0
71oBrGBBuhL,d1/d1ea1ad0.jpg,"What word is above ""Princess"" on the ribbon?",Dad's,1
71oBrGBBuhL,d1/d1ea1ad0.jpg,What physical feature has cut-outs?,Buttons,0
71oBrGBBuhL,d1/d1ea1ad0.jpg,What kind of cutouts are mentioned?,Volume,0
A1W0Iy+aLhL,90/90ab9e33.jpg,What two ingredients are highlighted in the pizza's name?,Spinach,0
A1W0Iy+aLhL,90/90ab9e33.jpg,What type of pizza is depicted on the box?,Individual,0
A1W0Iy+aLhL,90/90ab9e33.jpg,Which company brings you this product?,WholeFoods,1
A1W0Iy+aLhL,90/90ab9e33.jpg,What adjective describes the product?,Organic,1
A1W0Iy+aLhL,90/90ab9e33.jpg,What numerical value appears on the box?,365,0
71qg7NG23QL,48/48f42b49.jpg,What material is this phone case made of?,Hard,0
71qg7NG23QL,48/48f42b49.jpg,What brand is the mobile device?,Samsung,0
71qg7NG23QL,48/48f42b49.jpg,What year was this Galaxy model released?,2016,2
71qg7NG23QL,48/48f42b49.jpg,What is the design of this case considered?,Stylish,0
71qg7NG23QL,48/48f42b49.jpg,What lifts the screen off the surface?,Bezel,0
618O7HU1CrL,87/874ec688.jpg,What is the dog treat's flavor?,Beef,1
618O7HU1CrL,87/874ec688.jpg,What is the brand name?,Lifelong,1
618O7HU1CrL,87/874ec688.jpg,What is the treat's texture?,Soft,1
618O7HU1CrL,87/874ec688.jpg,How many packages are displayed?,Four,0
618O7HU1CrL,87/874ec688.jpg,What animal is on the package?,Dog,2
81zDhLc-2nL,71/71460001.jpg,What is the centerpiece cut?,Asscher,0
81zDhLc-2nL,71/71460001.jpg,What metal are the bands made of?,Silver,1
81zDhLc-2nL,71/71460001.jpg,What size is the ring?,Eight,0
81zDhLc-2nL,71/71460001.jpg,What stone is a simulant to a diamond?,Zirconia,0
81zDhLc-2nL,71/71460001.jpg,What type of plating is used?,Gold,1
51074Ob6PcL,8f/8f31a0af.jpg,What pattern is present on the sofa?,Abstract,0
51074Ob6PcL,8f/8f31a0af.jpg,What color is the lamp base?,Wooden,0
51074Ob6PcL,8f/8f31a0af.jpg,How many framed artworks are visible?,Two,0
51074Ob6PcL,8f/8f31a0af.jpg,What texture is the wall behind the sofa?,Concrete,0
51074Ob6PcL,8f/8f31a0af.jpg,What type of plant is visible?,Evergreen,0
71QjzRw6CoL,f2/f2c10fed.jpg,What material is the back case made of?,Hard,1
71QjzRw6CoL,f2/f2c10fed.jpg,Which brand of phone is the case for?,Motorola,1
71QjzRw6CoL,f2/f2c10fed.jpg,What specific Motorola phone model is the case designed for?,Moto,1
71QjzRw6CoL,f2/f2c10fed.jpg,What is the design described as?,Stylish,1
71QjzRw6CoL,f2/f2c10fed.jpg,What feature allows easy access to buttons and ports?,Precision,1
71gVTMs-iLL,f7/f7f63775.jpg,What is the bin's volume?,Liters,0
71gVTMs-iLL,f7/f7f63775.jpg,What is the bin's material?,Steel,2
71gVTMs-iLL,f7/f7f63775.jpg,What shape is the trash can?,Rectangular,0
71gVTMs-iLL,f7/f7f63775.jpg,What part opens with a foot press?,Lever,0
71gVTMs-iLL,f7/f7f63775.jpg,How should the lid be opened to stay open?,Hand,0
613VYA600OL,b7/b7b23bf2.jpg,What type of nut is featured?,Cashews,1
613VYA600OL,b7/b7b23bf2.jpg,What is the size of the bag in ounces?,Twenty-four,1
613VYA600OL,b7/b7b23bf2.jpg,What is the source of magnesium?,Excellent,0
613VYA600OL,b7/b7b23bf2.jpg,What words are on the green seal?,Guaranteed,0
613VYA600OL,b7/b7b23bf2.jpg,What retailer provides the bag?,Whole,1
81o-8sJXPgL,c3/c32293e8.jpg,What material is the shelf made of?,Wood,1
81o-8sJXPgL,c3/c32293e8.jpg,How many shelves are included in a set?,Two,1
81o-8sJXPgL,c3/c32293e8.jpg,What is the approximate width of the shelf?,Twenty-five,0
81o-8sJXPgL,c3/c32293e8.jpg,What kind of finish does the shelf have?,Resilient,0
81o-8sJXPgL,c3/c32293e8.jpg,What is the mounting style for the shelves?,Invisible,0
61A3h3Us6lL,3b/3ba57b18.jpg,What phone model is the case designed for?,Redmi,0
61A3h3Us6lL,3b/3ba57b18.jpg,How is the image printed on the case?,Embossed,1
61A3h3Us6lL,3b/3ba57b18.jpg,Which ports are accessible with the case on?,Charging,1
61A3h3Us6lL,3b/3ba57b18.jpg,What is a design feature protecting the screen?,Bezel,0
61A3h3Us6lL,3b/3ba57b18.jpg,What causes scratches on the phone?,Fingerprints,0
61SnFfhKpuL,53/536eacb2.jpg,What color is the shoe?,White,1
61SnFfhKpuL,53/536eacb2.jpg,What covers the tongue?,Tassels,0
61SnFfhKpuL,53/536eacb2.jpg,What type of shoe is it?,Sneaker,0
61SnFfhKpuL,53/536eacb2.jpg,What is the closure style?,Slip-on,0
61SnFfhKpuL,53/536eacb2.jpg,What feature is located at the back?,Collar,0
71abnZOLGDL,43/43f81fdf.jpg,What is the printed object described?,Cover,1
71abnZOLGDL,43/43f81fdf.jpg,What phone brand is the case for?,LG,2
71abnZOLGDL,43/43f81fdf.jpg,How many camera lenses are visible?,Two,0
71abnZOLGDL,43/43f81fdf.jpg,What is the case's primary color?,Black,0
71abnZOLGDL,43/43f81fdf.jpg,What characteristic describes its precision?,Extreme,0
51LXuIsFTqL,00/0022e2eb.jpg,What company is branded on the box?,Amazon,0
51LXuIsFTqL,00/0022e2eb.jpg,What is the color of the gloves?,Orange,1
51LXuIsFTqL,00/0022e2eb.jpg,What material are the gloves made of?,Nitrile,1
51LXuIsFTqL,00/0022e2eb.jpg,How many gloves are in the box?,Hundred,0
51LXuIsFTqL,00/0022e2eb.jpg,What pattern is on the gloves?,Diamond,0
51kDdbKTe8L,09/099363c0.jpg,What material covers the chair?,Velvet,0
51kDdbKTe8L,09/099363c0.jpg,What is the color of the chair?,Gray,0
51kDdbKTe8L,09/099363c0.jpg,How many legs does the chair have?,Four,0
51kDdbKTe8L,09/099363c0.jpg,What is the leg's material?,Wood,5
51kDdbKTe8L,09/099363c0.jpg,What type of furniture is shown?,Chair,0
71ZkTxoFBeL,46/463ab222.jpg,What is the depicted animal?,Teddy,0
71ZkTxoFBeL,46/463ab222.jpg,What type of mobile is compatible?,Xiaomi,1
71ZkTxoFBeL,46/463ab222.jpg,What material is around the bear?,Wood,1
71ZkTxoFBeL,46/463ab222.jpg,What part is raised to protect the camera?,Bezel,0
71ZkTxoFBeL,46/463ab222.jpg,What kind of ports are accessible?,Charging,0
811ZsImd7XL,2a/2a033505.jpg,What brand is mentioned in the description?,Micromax,1
811ZsImd7XL,2a/2a033505.jpg,What is the case's material?,Hard,1
811ZsImd7XL,2a/2a033505.jpg,Which version of Juice is mentioned?,3Plus,1
811ZsImd7XL,2a/2a033505.jpg,What is the shape of the case?,Rectangle,1
811ZsImd7XL,2a/2a033505.jpg,What is the case’s primary function?,Protection,2
71q1zR0sRnL,1d/1d5ac87b.jpg,What is the case material?,Unmentioned,5
71q1zR0sRnL,1d/1d5ac87b.jpg,What is the background color?,Black,0
71q1zR0sRnL,1d/1d5ac87b.jpg,What words are printed on the case?,Girlboss,1
71q1zR0sRnL,1d/1d5ac87b.jpg,What color are the printed words?,Golden,1
71q1zR0sRnL,1d/1d5ac87b.jpg,What phone is this case designed for?,Micromax,1
91QZJkmgEQL,dd/dd24653f.jpg,What fabric is used?,Polyester,1
91QZJkmgEQL,dd/dd24653f.jpg,How wide is the chair?,Twenty-one,1
91QZJkmgEQL,dd/dd24653f.jpg,What style does the chair reflect?,Mid-century,1
91QZJkmgEQL,dd/dd24653f.jpg,What is the seat's height?,Eighteen-point-five,2
91QZJkmgEQL,dd/dd24653f.jpg,What material composes the legs?,Hardwood,0
81mJya9eTqL,73/73479f11.jpg,What shape are the nuts?,Hexagonal,0
81mJya9eTqL,73/73479f11.jpg,What brand of phone is the case designed for?,Gionee,1
81mJya9eTqL,73/73479f11.jpg,What material is the case made of?,Hard,0
81mJya9eTqL,73/73479f11.jpg,What button type has cutouts?,Volume,1
81mJya9eTqL,73/73479f11.jpg,Does the case come with a guarantee?,Warranty,2
71XuFeAPdbL,b4/b43c2432.jpg,What room is listed as ideal for this decoration?,Bedroom,1
71XuFeAPdbL,b4/b43c2432.jpg,What material is the decoration made from?,PVC,2
71XuFeAPdbL,b4/b43c2432.jpg,How many pillows are visible?,Four,1
71XuFeAPdbL,b4/b43c2432.jpg,What shape is primarily displayed in the decoration?,Heart,0
71XuFeAPdbL,b4/b43c2432.jpg,What word is printed on the sign?,Happy,0
61tGqxyCkML,80/80080824.jpg,How many pounds can each hook hold?,Five,0
61tGqxyCkML,80/80080824.jpg,What material is the base made of?,Wood,1
61tGqxyCkML,80/80080824.jpg,What is this item used for?,Hanging,0
61tGqxyCkML,80/80080824.jpg,What color is the base?,White,5
61tGqxyCkML,80/80080824.jpg,What type of material are the hooks?,Metal,0
91TTOU2hMcL,81/81adbdcb.jpg,What color is the frame?,Gold,0
91TTOU2hMcL,81/81adbdcb.jpg,What art is depicted?,Botanical,0
91TTOU2hMcL,81/81adbdcb.jpg,What is the length of the print?,Thirteen,0
91TTOU2hMcL,81/81adbdcb.jpg,Where is the print encased?,Glass,1
91TTOU2hMcL,81/81adbdcb.jpg,What impression does the art create?,Sophisticated,0
61gZ-gfCXnL,6d/6dd61fb8.jpg,What color is the background of the phone case?,Black,0
61gZ-gfCXnL,6d/6dd61fb8.jpg,What is the phone case designed with?,Stars,0
61gZ-gfCXnL,6d/6dd61fb8.jpg,For what device is this case made?,Redmi,0
61gZ-gfCXnL,6d/6dd61fb8.jpg,What type of port cutouts are mentioned?,Audio,1
61gZ-gfCXnL,6d/6dd61fb8.jpg,What feature lifts the camera?,Bezel,1
A1GEYYZL9hL,14/1455c6e7.jpg,What material is the bag primarily made of?,Felt,0
A1GEYYZL9hL,14/1455c6e7.jpg,What color is the bag?,Gray,1
A1GEYYZL9hL,14/1455c6e7.jpg,What is attached to the bag's flap?,Label,0
A1GEYYZL9hL,14/1455c6e7.jpg,What word is printed on the label?,AmazonBasics,0
A1GEYYZL9hL,14/1455c6e7.jpg,How many flaps does the bag have?,One,1
