image_id,path,question,answer,difficulty
71HLLgGG6SL,93/930d53ce.jpg,What shape is the colorful object?,Heart,0
71HLLgGG6SL,93/930d53ce.jpg,How many dimensions are noted?,Three,0
71xFqnFR-CL,8c/8c493943.jpg,What material is the veneer made of?,Rubberwood,0
71xFqnFR-CL,8c/8c493943.jpg,What color is the iron frame?,Gold,1
71xFqnFR-CL,8c/8c493943.jpg,What percentage of the unit is iron?,Forty,0
71xFqnFR-CL,8c/8c493943.jpg,What is the unit's width?,Twenty-four,0
71xFqnFR-CL,8c/8c493943.jpg,How should the unit be cleaned?,Cloth,1
81ogDXokkhL,1a/1a5b2b47.jpg,What color is the lower portion?,Blue,2
81ogDXokkhL,1a/1a5b2b47.jpg,What pattern is seen on the top portion?,Herringbone,2
81ogDXokkhL,1a/1a5b2b47.jpg,What is the item’s overall shape?,Rectangular,0
81ogDXokkhL,1a/1a5b2b47.jpg,What kind of product is this?,Mattress,0
81ogDXokkhL,1a/1a5b2b47.jpg,What is the border color?,White,0
710P5N7rm5L,4c/4c4d8c22.jpg,What device brand is this case for?,Samsung,0
710P5N7rm5L,4c/4c4d8c22.jpg,What is the case's primary adjective regarding its durability?,Hard,0
710P5N7rm5L,4c/4c4d8c22.jpg,What type of design is displayed on the back?,Graffiti,0
710P5N7rm5L,4c/4c4d8c22.jpg,What buttons have perfect cutouts?,Volume,1
710P5N7rm5L,4c/4c4d8c22.jpg,What specific Galaxy model is this for?,E5,1
71cVUidryqL,5f/5f2bdd0b.jpg,What type of animal is pictured?,Kitten,1
71cVUidryqL,5f/5f2bdd0b.jpg,What color are the cat's eyes?,Green,0
71cVUidryqL,5f/5f2bdd0b.jpg,For which phone is this case designed?,Oppo,0
71cVUidryqL,5f/5f2bdd0b.jpg,What is the case's appearance described as?,Stylish,1
71cVUidryqL,5f/5f2bdd0b.jpg,Where are the cut-outs on the case located?,Buttons,0
71xkB2drGsL,90/9097eae9.jpg,What is the outer material of the shoe?,Synthetic,1
71xkB2drGsL,90/9097eae9.jpg,What style is the toe of the shoe?,Closed,1
71xkB2drGsL,90/9097eae9.jpg,What kind of warranty is offered?,Manufacturer,0
71xkB2drGsL,90/9097eae9.jpg,What type of closure does the shoe have?,Lace-Up,5
71xkB2drGsL,90/9097eae9.jpg,What is the shoe classified as?,Sneakers,0
71IkQnr2fDL,22/22fdde49.jpg,What primary color dominates the lower right?,Red,0
71IkQnr2fDL,22/22fdde49.jpg,Which brand is this case designed for?,Samsung,1
71IkQnr2fDL,22/22fdde49.jpg,What kind of cutouts does it have?,Audio,0
71IkQnr2fDL,22/22fdde49.jpg,What adjective describes the design?,Stylish,0
71IkQnr2fDL,22/22fdde49.jpg,What type of material is the case?,Hard,0
71KzyiMkDSL,da/da57adec.jpg,What brand phone is the case for?,Samsung,2
71KzyiMkDSL,da/da57adec.jpg,What material is the case made of?,Hard,0
71KzyiMkDSL,da/da57adec.jpg,What color is the pattern on the case?,Brown,1
71KzyiMkDSL,da/da57adec.jpg,What size phone is the case designed for?,S8,0
71KzyiMkDSL,da/da57adec.jpg,What is the described feature for button access?,Easy,0
81sUJBX65kL,5e/5ea8530e.jpg,What material is this wall sticker made of?,PVC,0
81sUJBX65kL,5e/5ea8530e.jpg,What is the ideal width of the sticker when applied?,170,3
81sUJBX65kL,5e/5ea8530e.jpg,Which room can you use this in?,Bedroom,0
81sUJBX65kL,5e/5ea8530e.jpg,What color are the flowers at the top?,Purple,0
81sUJBX65kL,5e/5ea8530e.jpg,What shape is one of the birdcages?,Oval,0
81l-XWBJ4YL,c8/c8ebdf4d.jpg,What color is the wallet?,Green,0
81l-XWBJ4YL,c8/c8ebdf4d.jpg,What material is the wallet made from?,PU,0
81l-XWBJ4YL,c8/c8ebdf4d.jpg,How many pockets does the wallet contain?,Four,0
81l-XWBJ4YL,c8/c8ebdf4d.jpg,What is the wallet's length in centimeters?,Twenty,1
81l-XWBJ4YL,c8/c8ebdf4d.jpg,What type of closure does the wallet have?,Snap,1
712+HPyGPEL,10/10ae59bb.jpg,What phone model is this case for?,Oppo,1
712+HPyGPEL,10/10ae59bb.jpg,What feature has cutouts?,Buttons,0
712+HPyGPEL,10/10ae59bb.jpg,What aesthetic is designed on the case?,Stylish,1
712+HPyGPEL,10/10ae59bb.jpg,Which surface is lifted off?,Screen,0
712+HPyGPEL,10/10ae59bb.jpg,How many phones are compatible?,One,0
61PHcldEdZL,c4/c4bd8d9c.jpg,What material covers the posts?,Sisal,0
61PHcldEdZL,c4/c4bd8d9c.jpg,What animal uses this product?,Cats,0
61PHcldEdZL,c4/c4bd8d9c.jpg,How many scratching posts are visible?,Three,2
61PHcldEdZL,c4/c4bd8d9c.jpg,What's the purpose of the scratching post?,Scratching,1
61PHcldEdZL,c4/c4bd8d9c.jpg,What's hanging from the right-most post?,Ball,0
81GWHBcX6cL,5b/5b8099c8.jpg,What is the design style of the mobile cover?,Abstract,0
81GWHBcX6cL,5b/5b8099c8.jpg,What type of material is the case made of?,Hard,0
81GWHBcX6cL,5b/5b8099c8.jpg,Which mobile brand is this cover designed for?,Moto,0
81GWHBcX6cL,5b/5b8099c8.jpg,Which ports have cutouts?,Charging,3
81GWHBcX6cL,5b/5b8099c8.jpg,What is the back cover considered?,Slim,0
71HP5+fz09L,ee/eea78ed7.jpg,What is the dominant color of the central design?,Blue,1
71HP5+fz09L,ee/eea78ed7.jpg,What letter is displayed in the center?,K,1
71HP5+fz09L,ee/eea78ed7.jpg,What brand is the phone compatible with?,Tecno,1
71HP5+fz09L,ee/eea78ed7.jpg,What is the case described as being?,Stylish,0
71HP5+fz09L,ee/eea78ed7.jpg,What feature protects the screen and camera?,Bezel,0
81Z-ZpU7o5L,0e/0e82c29f.jpg,What shape are the earrings?,Oval,1
81Z-ZpU7o5L,0e/0e82c29f.jpg,What material could the earrings be made of?,Silver,1
81Z-ZpU7o5L,0e/0e82c29f.jpg,What are the embedded stones?,Crystals,0
81Z-ZpU7o5L,0e/0e82c29f.jpg,What design are these earrings?,Hoop,1
81Z-ZpU7o5L,0e/0e82c29f.jpg,How many earrings are in the image?,Two,0
A1ne2g-S7GL,75/75acbd8a.jpg,What colors are present in the flowers?,Pinks,1
A1ne2g-S7GL,75/75acbd8a.jpg,What subject is depicted in this print?,Flowers,0
A1ne2g-S7GL,75/75acbd8a.jpg,What material is the print on?,Canvas,0
A1ne2g-S7GL,75/75acbd8a.jpg,What is one dimension of the canvas?,Thirty,0
A1ne2g-S7GL,75/75acbd8a.jpg,What is the style of the floral print?,Modern,1
71KK+z8x89L,00/00b59251.jpg,What is the material of the shoe?,Suede,0
71KK+z8x89L,00/00b59251.jpg,What color is the shoe?,Black,0
71KK+z8x89L,00/00b59251.jpg,How many shoes are shown in the image?,One,1
71KK+z8x89L,00/00b59251.jpg,What kind of footwear is depicted?,Loafer,0
71KK+z8x89L,00/00b59251.jpg,What reflects light on the bottom?,Surface,0
51bs14P0aiL,3f/3f779abe.jpg,What vitamin is in the bottle with rose hips?,Vitamin,0
51bs14P0aiL,3f/3f779abe.jpg,What is the strength of Vitamin D shown in mcg?,125,1
51bs14P0aiL,3f/3f779abe.jpg,How many softgels are in the Vitamin D bottle?,150,0
51bs14P0aiL,3f/3f779abe.jpg,How many milligrams of Rose Hips are in each Vitamin C tablet?,Eight,0
51bs14P0aiL,3f/3f779abe.jpg,What unit of measure is used for Vitamin C dosage?,Milligrams,0
61dfiEU89ML,68/68424dab.jpg,What is the cover's design described as?,Stylish,0
61dfiEU89ML,68/68424dab.jpg,For what phone is the cover designed?,OnePlus,1
61dfiEU89ML,68/68424dab.jpg,What part of the phone does the raised bezel lift off a surface?,Screen,0
61dfiEU89ML,68/68424dab.jpg,What material is the back cover?,Hard,2
61dfiEU89ML,68/68424dab.jpg,How many cutouts are described?,Three,2
71CQzlyqq0L,90/904d7201.jpg,What is the dominant metal?,Sterling,0
71CQzlyqq0L,90/904d7201.jpg,What gemstone is used in the ring?,Zirconia,1
71CQzlyqq0L,90/904d7201.jpg,What adjective describes the design?,Elegant,1
71CQzlyqq0L,90/904d7201.jpg,What type of gift is it suitable as?,Great,0
71CQzlyqq0L,90/904d7201.jpg,What does the package include?,Box,0
71lo1JgKBHL,34/34359101.jpg,What color is the harness?,Black,1
71lo1JgKBHL,34/34359101.jpg,What animal is wearing the harness?,Dog,0
71lo1JgKBHL,34/34359101.jpg,What texture is the dog?,Plush,0
71lo1JgKBHL,34/34359101.jpg,What part of the dog is black?,Nose,0
71lo1JgKBHL,34/34359101.jpg,How many legs are visible?,Four,0
51eOmYFfIdL,69/691f198e.jpg,What thread count is offered?,Threehundred,0
51eOmYFfIdL,69/691f198e.jpg,of the product?,Cotton,0
51eOmYFfIdL,69/691f198e.jpg,What type of sheet is 100 x 104 inches?,Flat,1
51eOmYFfIdL,69/691f198e.jpg,How many pillowcases are included in the queen set?,Two,1
51eOmYFfIdL,69/691f198e.jpg,What season is this product for?,All-season,0
81cllfBVn8L,85/850612ca.jpg,What is the warranty period in days?,Ninety,0
81cllfBVn8L,85/850612ca.jpg,What shoe width is listed?,Regular,0
81cllfBVn8L,85/850612ca.jpg,What is the closure type?,Lace-Up,1
81cllfBVn8L,85/850612ca.jpg,What is the product type listed?,Sneakers,1
81cllfBVn8L,85/850612ca.jpg,What toe style is listed?,Round,1
61252D5xxEL,be/be60b9b8.jpg,What is the metal color?,White,1
61252D5xxEL,be/be60b9b8.jpg,What gemstone is featured?,Diamond,0
61252D5xxEL,be/be60b9b8.jpg,What is the maximum width measurement unit?,Inches,1
61252D5xxEL,be/be60b9b8.jpg,What is the total carat weight of the diamonds?,0.13,1
61252D5xxEL,be/be60b9b8.jpg,What kind of metal is the band made of?,Gold,1
71N+6KrQo5L,5f/5fbb5326.jpg,What shape are the featured gemstones?,Heart,1
71N+6KrQo5L,5f/5fbb5326.jpg,What birthstone is the main gemstone?,January,3
71N+6KrQo5L,5f/5fbb5326.jpg,What metal are the earrings made from?,Silver,0
71N+6KrQo5L,5f/5fbb5326.jpg,What secures the earrings?,Butterfly,0
71N+6KrQo5L,5f/5fbb5326.jpg,How are these jewelry pieces constructed?,Handmade,0
71Z7pKuEgmL,37/37ad6a52.jpg,What shape is printed near the center?,Flower,0
71Z7pKuEgmL,37/37ad6a52.jpg,What color is the background?,Black,1
71Z7pKuEgmL,37/37ad6a52.jpg,What material is the case made of?,Hard,0
71Z7pKuEgmL,37/37ad6a52.jpg,Which brand of phone is the cover designed for?,Samsung,0
71Z7pKuEgmL,37/37ad6a52.jpg,How many camera cutouts are visible?,One,1
61PmhYAqtKL,5b/5bf0b1eb.jpg,What is the case compatible with?,Nokia,0
61PmhYAqtKL,5b/5bf0b1eb.jpg,What is the case's color?,Pink,0
61PmhYAqtKL,5b/5bf0b1eb.jpg,What are the cutouts made for besides audio and charging ports?,Volume,0
61PmhYAqtKL,5b/5bf0b1eb.jpg,What animal is depicted on the case?,Kitten,3
61PmhYAqtKL,5b/5bf0b1eb.jpg,What kind of bezel does the case have?,Raised,0
81f16x0forL,d3/d3302efb.jpg,What is the outer material?,Canvas,1
81f16x0forL,d3/d3302efb.jpg,What type of closure does the shoe have?,Slip,1
81f16x0forL,d3/d3302efb.jpg,What toe style is displayed?,Round,0
81f16x0forL,d3/d3302efb.jpg,What kind of warranty is given?,Manufacturer,0
81f16x0forL,d3/d3302efb.jpg,How many days is the warranty?,Ninety,1
71OjYpm+OxL,4c/4c7af767.jpg,What is the pendant's shape?,State,1
71OjYpm+OxL,4c/4c7af767.jpg,What kind of chain is used?,Cable,0
71OjYpm+OxL,4c/4c7af767.jpg,What material is the necklace made from?,Silver,0
71OjYpm+OxL,4c/4c7af767.jpg,Where was it made?,Thailand,0
71OjYpm+OxL,4c/4c7af767.jpg,How many numbers are in the metal purity code?,Three,0
71C6Eq6sMFL,38/382324f4.jpg,What color are the butterflies?,Golden,1
71C6Eq6sMFL,38/382324f4.jpg,What device is this case designed for?,M370i,3
71C6Eq6sMFL,38/382324f4.jpg,What is ensured by the extreme precision design?,Access,1
71C6Eq6sMFL,38/382324f4.jpg,What type of port is mentioned?,Audio,2
71C6Eq6sMFL,38/382324f4.jpg,What feature protects the screen and camera?,Bezel,0
81-Towk6nlL,da/da7b0854.jpg,What animal adorns the case?,Peacock,1
81-Towk6nlL,da/da7b0854.jpg,What material is the back cover made of?,Hard,0
81-Towk6nlL,da/da7b0854.jpg,Which brand is the case designed for?,Samsung,1
81-Towk6nlL,da/da7b0854.jpg,What phone model is this case intended for?,Galaxy,0
81-Towk6nlL,da/da7b0854.jpg,How many dimensions does the design have?,Three,0
51-ZzTmzyPL,13/13b61d5c.jpg,What material is the seat cover made of?,Polyester,0
51-ZzTmzyPL,13/13b61d5c.jpg,How many pockets are on the hammock?,Two,0
51-ZzTmzyPL,13/13b61d5c.jpg,What does the seat cover protect the seat from?,Scratches,0
51-ZzTmzyPL,13/13b61d5c.jpg,How many headrest loops secure the hammock?,Four,0
51-ZzTmzyPL,13/13b61d5c.jpg,What range of weight are the recommended breeds?,Thirteen,1
81sVr2ueo4L,b1/b154fca7.jpg,Which smartphone model does this case fit?,Samsung,0
81sVr2ueo4L,b1/b154fca7.jpg,What year was this phone model released?,2018,1
81sVr2ueo4L,b1/b154fca7.jpg,What type of button has a cutout?,Volume,1
81sVr2ueo4L,b1/b154fca7.jpg,What design style does this case offer?,Stylish,0
81sVr2ueo4L,b1/b154fca7.jpg,What part is lifted off the flat surface?,Camera,2
618ZjLf9JKL,28/288bfa19.jpg,What word is printed on the bag?,Laundry,0
618ZjLf9JKL,28/288bfa19.jpg,What color is the bag?,Blue,1
618ZjLf9JKL,28/288bfa19.jpg,How many handles are visible?,Two,0
618ZjLf9JKL,28/288bfa19.jpg,What material is the handle?,Metal,0
618ZjLf9JKL,28/288bfa19.jpg,What color is the hanging cloth?,Gray,0
81WiOJ5AcML,71/718722b8.jpg,What brand is the mobile device?,Samsung,0
81WiOJ5AcML,71/718722b8.jpg,What material is the back case made of?,Hard,0
81WiOJ5AcML,71/718722b8.jpg,Which model is the case designed for?,G355H,1
81WiOJ5AcML,71/718722b8.jpg,How many camera cutouts can be seen?,Two,1
81WiOJ5AcML,71/718722b8.jpg,What design is printed on the case?,Forest,1
61lRqh5yGPL,14/144ef837.jpg,What color are the slippers' exterior?,Black,0
61lRqh5yGPL,14/144ef837.jpg,What material appears to line the interior of the slippers?,Fuzz,0
61lRqh5yGPL,14/144ef837.jpg,What shape is the decorative badge on the slipper?,Triangle,1
61lRqh5yGPL,14/144ef837.jpg,What color is the toe cap?,Brown,0
61lRqh5yGPL,14/144ef837.jpg,How many slippers are visible?,Two,1
81hSz60nGvL,84/8496f08c.jpg,What brand is the phone case designed for?,Micromax,1
81hSz60nGvL,84/8496f08c.jpg,How many cutouts are mentioned in the description?,Three,0
81hSz60nGvL,84/8496f08c.jpg,What is the color of the heart on the phone case?,Red,0
81hSz60nGvL,84/8496f08c.jpg,What is the phone model number?,Q437,0
81hSz60nGvL,84/8496f08c.jpg,What is one described quality of the case's fit?,Snug,1
71+-1uDODzL,13/138e6c6e.jpg,What company designed the phone?,Apple,1
71+-1uDODzL,13/138e6c6e.jpg,What material protects the screen if dropped face-down?,Bezel,0
71+-1uDODzL,13/138e6c6e.jpg,What type of printing process is used?,Embossed,0
71+-1uDODzL,13/138e6c6e.jpg,What color appears on the left of the case?,Blue,0
71+-1uDODzL,13/138e6c6e.jpg,Which country makes the printers?,Japan,1
81R-stGpjuL,2a/2ae0f599.jpg,What color are the chaise lounges?,Grey,0
81R-stGpjuL,2a/2ae0f599.jpg,How many lounges are pictured?,Two,0
81R-stGpjuL,2a/2ae0f599.jpg,What material appears to be used for the seating?,Mesh,0
81R-stGpjuL,2a/2ae0f599.jpg,What shape are the lounge chair legs?,Rectangular,1
81R-stGpjuL,2a/2ae0f599.jpg,What is the position of the lounge back relative to the base?,Angled,0
A1Pl+ttWULL,8d/8d5e1422.jpg,What material is the mural printed on?,Wood,1
A1Pl+ttWULL,8d/8d5e1422.jpg,What is the implied location of the Eiffel Tower?,Paris,1
A1Pl+ttWULL,8d/8d5e1422.jpg,What is the total number of wood pieces?,Nine,0
A1Pl+ttWULL,8d/8d5e1422.jpg,What size is each piece of wood?,Twelve,0
A1Pl+ttWULL,8d/8d5e1422.jpg,What is the implied theme of the scene?,Celebration,1
61k+2yyQf-L,50/5075f258.jpg,What is the geometric shape of the bed?,Rectangular,0
61k+2yyQf-L,50/5075f258.jpg,What type of animal uses the bed?,Dog,1
61k+2yyQf-L,50/5075f258.jpg,What adjective describes the bed's temperature?,Warm,1
61k+2yyQf-L,50/5075f258.jpg,What is the base material of the bed?,Oxford,1
61k+2yyQf-L,50/5075f258.jpg,What is the height in centimeters?,17.7,0
711Kjc9cQ8L,6b/6bb592ca.jpg,What object adorns the phone case?,Teddybear,0
711Kjc9cQ8L,6b/6bb592ca.jpg,What emotion is expressed on the phone case?,Love,0
711Kjc9cQ8L,6b/6bb592ca.jpg,What color is the bezel described?,Undefined,0
711Kjc9cQ8L,6b/6bb592ca.jpg,What brand of phone is the case designed for?,Gionee,2
711Kjc9cQ8L,6b/6bb592ca.jpg,"What access is described as ""easy""?",Port,0
71LWvjtl4YL,87/87610b9a.jpg,What is the general shape of the earrings?,Dangle,0
71LWvjtl4YL,87/87610b9a.jpg,What is the color of the metal?,Gold,2
71LWvjtl4YL,87/87610b9a.jpg,How many large stones are on the left earring?,Four,1
71LWvjtl4YL,87/87610b9a.jpg,What is attached to the earring hooks?,Chains,0
71LWvjtl4YL,87/87610b9a.jpg,Where was the product made?,China,1
71zUYSCgxsL,75/758192ad.jpg,What color are the flowers?,Pink,2
71zUYSCgxsL,75/758192ad.jpg,What phone model is compatible?,Innelo,1
71zUYSCgxsL,75/758192ad.jpg,What part is raised off the surface?,Bezel,1
71zUYSCgxsL,75/758192ad.jpg,What is the design described as?,Stylish,0
71zUYSCgxsL,75/758192ad.jpg,How many iVoomi models are mentioned?,One,1
913Vce777JL,25/25a924f5.jpg,What brand is featured on the ice cream packaging?,365,0
913Vce777JL,25/25a924f5.jpg,What is the ice cream's orange flavor called?,Valencia,0
913Vce777JL,25/25a924f5.jpg,What volume of ice cream does the container hold?,473mL,0
913Vce777JL,25/25a924f5.jpg,What flavor is the ice cream?,Chocolate,0
913Vce777JL,25/25a924f5.jpg,What certification mark is visible on the container?,Gluten-Free,0
61zxV6uA5zL,b7/b7889e3d.jpg,What flavor is advertised on the bags?,Chocolate,1
61zxV6uA5zL,b7/b7889e3d.jpg,What is the background color of the bag?,Green,0
61zxV6uA5zL,b7/b7889e3d.jpg,What shape are the limes?,Curved,0
61zxV6uA5zL,b7/b7889e3d.jpg,How many bags are displayed?,Three,0
61zxV6uA5zL,b7/b7889e3d.jpg,What color is the top of the bag?,Brown,1
71nXep3ESlL,c4/c47997b4.jpg,What nut is featured?,Pecan,0
71nXep3ESlL,c4/c47997b4.jpg,What is the brand name shown?,Solmo,1
71nXep3ESlL,c4/c47997b4.jpg,What weight is indicated?,250,0
71nXep3ESlL,c4/c47997b4.jpg,What type of container is recommended?,Airtight,1
71nXep3ESlL,c4/c47997b4.jpg,What is a potential allergen?,Nuts,0
61DTHMTvV3L,03/03e78cbf.jpg,What letter is shown on the case?,W,1
61DTHMTvV3L,03/03e78cbf.jpg,What smartphone brand is compatible with this case?,Samsung,1
61DTHMTvV3L,03/03e78cbf.jpg,What is the design style described as?,Stylish,0
61DTHMTvV3L,03/03e78cbf.jpg,What type of ports have cutouts?,Charging,1
61DTHMTvV3L,03/03e78cbf.jpg,What is raised to protect the camera?,Bezel,1
81enXqVzx+L,3d/3de0695d.jpg,What phone brand is the cover designed for?,Xiaomi,0
81enXqVzx+L,3d/3de0695d.jpg,What is the cover's primary material?,Hard,0
81enXqVzx+L,3d/3de0695d.jpg,What type of design is printed on the cover?,Wheel,0
81enXqVzx+L,3d/3de0695d.jpg,How are buttons accessed on the cover?,Cutouts,0
81enXqVzx+L,3d/3de0695d.jpg,What adjective describes the phone cover's design?,Stylish,0
71CqTQQ-W7L,d6/d6e3485a.jpg,Which phone model is the case for?,E7,1
71CqTQQ-W7L,d6/d6e3485a.jpg,What is the case's main material?,Hard,0
71CqTQQ-W7L,d6/d6e3485a.jpg,What is the design described as?,Stylish,1
71CqTQQ-W7L,d6/d6e3485a.jpg,What action is easy to perform?,Removal,1
71CqTQQ-W7L,d6/d6e3485a.jpg,What part is raised for protection?,Bezel,0
71ttGn00cYL,d1/d19cedfc.jpg,What color is the border?,Black,0
71ttGn00cYL,d1/d19cedfc.jpg,What material protects the back?,Plastic,1
71ttGn00cYL,d1/d19cedfc.jpg,What's printed on the back's lower portion?,TUNTER,1
71ttGn00cYL,d1/d19cedfc.jpg,What shape is the object?,Rectangular,0
71ttGn00cYL,d1/d19cedfc.jpg,What item is being protected?,Phone,0
610eXjt6oSL,a2/a23c8273.jpg,What phone brand is the case for?,Motorola,0
610eXjt6oSL,a2/a23c8273.jpg,What generation Moto G is compatible?,Third,0
610eXjt6oSL,a2/a23c8273.jpg,What material is the case made of?,Hard,0
610eXjt6oSL,a2/a23c8273.jpg,What color is the background?,Black,0
610eXjt6oSL,a2/a23c8273.jpg,What is the appearance described as?,Stylish,0
91tAMnlRPmL,ce/cee2fae8.jpg,What fabric is used for the sofa?,Polyester,0
91tAMnlRPmL,ce/cee2fae8.jpg,What is the height of the arm?,Twenty-eight,0
91tAMnlRPmL,ce/cee2fae8.jpg,What type of wood makes the frame?,Pine,0
91tAMnlRPmL,ce/cee2fae8.jpg,How long is the warranty period?,Three,0
91tAMnlRPmL,ce/cee2fae8.jpg,How wide is the sectional?,One-hundred-twenty-six,0
71s7wdcNFUL,d1/d1345d6a.jpg,What material is the cover made of?,Hard,1
71s7wdcNFUL,d1/d1345d6a.jpg,For what brand of phone is this case designed?,InFocus,0
71s7wdcNFUL,d1/d1345d6a.jpg,What specific model of InFocus is this case for?,M2,0
71s7wdcNFUL,d1/d1345d6a.jpg,What design is printed on the phone case?,Scales,0
71s7wdcNFUL,d1/d1345d6a.jpg,What is the warranty offered?,,0
51puQtYmJaL,d8/d834143b.jpg,What color is the footwear?,White,1
51puQtYmJaL,d8/d834143b.jpg,What part of the boot is a contrasting color?,Heel,0
51puQtYmJaL,d8/d834143b.jpg,What adjective best describes the overall style?,Fashionable,0
51puQtYmJaL,d8/d834143b.jpg,What type of footwear is shown?,Boot,1
51puQtYmJaL,d8/d834143b.jpg,What is the height of the shaft?,Ankle,1
6124rAUzXZL,66/66505074.jpg,What color is the sofa?,Blue,0
6124rAUzXZL,66/66505074.jpg,What is on the coffee table?,Vase,1
6124rAUzXZL,66/66505074.jpg,What room is depicted?,Livingroom,0
6124rAUzXZL,66/66505074.jpg,What shape is the rug?,Rectangle,0
6124rAUzXZL,66/66505074.jpg,How many shelves are on the bookshelf?,Seven,0
71SQF+ZHmSL,62/62369538.jpg,What material is the tray made of?,Plastic,1
71SQF+ZHmSL,62/62369538.jpg,How many years is the warranty?,One,0
71SQF+ZHmSL,62/62369538.jpg,What color is the tray?,Black,1
71SQF+ZHmSL,62/62369538.jpg,How many trays are in a pack?,Two,0
71SQF+ZHmSL,62/62369538.jpg,What unit are the measurements in?,Inches,1
71g1vIJx4VL,eb/eb471038.jpg,What brand is the phone case designed for?,Oppo,0
71g1vIJx4VL,eb/eb471038.jpg,What adjective describes the type of case?,Hard,2
71g1vIJx4VL,eb/eb471038.jpg,What part of the phone does the raised bezel protect?,Camera,1
71g1vIJx4VL,eb/eb471038.jpg,What is the flower's color?,Pink,0
71g1vIJx4VL,eb/eb471038.jpg,How many cutouts are mentioned?,Three,0
81XizFGFWwL,81/81dbbd36.jpg,What material is the mobile cover?,Hard,1
81XizFGFWwL,81/81dbbd36.jpg,What device is the cover designed for?,Samsung,0
81XizFGFWwL,81/81dbbd36.jpg,What year is the Galaxy A5 model?,2016,1
81XizFGFWwL,81/81dbbd36.jpg,What is the cover's primary visual characteristic?,Glitter,1
81XizFGFWwL,81/81dbbd36.jpg,How many ports are mentioned?,Three,0
61Tsh25eJWL,43/43c6c83e.jpg,What phone model is the case designed for?,Samsung,0
61Tsh25eJWL,43/43c6c83e.jpg,What color are the lips depicted?,Pink,0
61Tsh25eJWL,43/43c6c83e.jpg,What kind of ports have cutouts?,Charging,0
61Tsh25eJWL,43/43c6c83e.jpg,What type of button cutouts are included?,Volume,1
61Tsh25eJWL,43/43c6c83e.jpg,What feature does the case lift off flat surfaces?,Camera,0
71TLkSpjmAL,99/99e28ca8.jpg,What phone model is this case designed for?,Motorola,0
71TLkSpjmAL,99/99e28ca8.jpg,What shape is repeated on the case?,Hearts,0
71TLkSpjmAL,99/99e28ca8.jpg,What color is the background of the case?,Red,1
71TLkSpjmAL,99/99e28ca8.jpg,What is raised to protect the screen?,Bezel,1
71TLkSpjmAL,99/99e28ca8.jpg,What is the case designed to express?,Personality,0
81EOgm7Z7hL,37/37f13c59.jpg,What brand is this phone case for?,Asus,1
81EOgm7Z7hL,37/37f13c59.jpg,How many 'back' appearances are in the description?,Two,1
81EOgm7Z7hL,37/37f13c59.jpg,What material is the cover made of?,Hard,1
81EOgm7Z7hL,37/37f13c59.jpg,What design type is this case?,Printed,1
81EOgm7Z7hL,37/37f13c59.jpg,What phone model is the case for?,ZC551KL,0
816lXdIburL,8a/8aa96183.jpg,What is the case's primary material?,Hard,0
