image_id,path,question,answer,difficulty
51svfCyDw4L,29/29b62a09.jpg,What shape is the container?,Square,0
51svfCyDw4L,29/29b62a09.jpg,How many years does the warranty last?,One,0
51svfCyDw4L,29/29b62a09.jpg,What color is the base?,Blue,0
51svfCyDw4L,29/29b62a09.jpg,What are pens stored in?,Holder,0
51svfCyDw4L,29/29b62a09.jpg,What keeps supplies stored?,Organizing,0
71LFMaC4dYL,e2/e2e12410.jpg,What animal appears wearing a hat?,Pug,0
71LFMaC4dYL,e2/e2e12410.jpg,What color is the background?,Blue,0
71LFMaC4dYL,e2/e2e12410.jpg,What musical instrument is visible?,Keyboard,0
71LFMaC4dYL,e2/e2e12410.jpg,What shape are the wheels?,Circular,1
71LFMaC4dYL,e2/e2e12410.jpg,What word appears in quotation bubble?,Awesome,0
619u1plWmOL,23/23f40701.jpg,What letter is prominently displayed?,B,0
619u1plWmOL,23/23f40701.jpg,What color is the background?,Blue,1
619u1plWmOL,23/23f40701.jpg,What phone is this case compatible with?,Poco,1
619u1plWmOL,23/23f40701.jpg,What component is protected by a raised bezel?,Camera,0
619u1plWmOL,23/23f40701.jpg,What is the style of the design?,Stylish,0
818z7PLHkjL,3a/3ae9d032.jpg,What is the apparent main material of the sandal?,Suede,1
818z7PLHkjL,3a/3ae9d032.jpg,What shape is the heel?,Block,1
818z7PLHkjL,3a/3ae9d032.jpg,What is used for fastening the sandal around the ankle?,Ribbon,1
818z7PLHkjL,3a/3ae9d032.jpg,How many bows are visible on the sandal?,Three,0
818z7PLHkjL,3a/3ae9d032.jpg,What is the general color of the sandal?,Beige,1
91jZ62kC30L,43/4333f8e8.jpg,What comes with a hand pump?,Basketball,0
91jZ62kC30L,43/4333f8e8.jpg,What color is the camouflage on the ball?,Blue,0
91jZ62kC30L,43/4333f8e8.jpg,What material is the basketball made of?,Materials,0
91jZ62kC30L,43/4333f8e8.jpg,What is the item for sale in the image?,Basketball,0
91jZ62kC30L,43/4333f8e8.jpg,What brand name is on the basketball?,Solimo,0
81s4nrq6l8L,4c/4c702d40.jpg,What brand of phone is the cover designed for?,Apple,0
81s4nrq6l8L,4c/4c702d40.jpg,What is the case's material?,Hard,1
81s4nrq6l8L,4c/4c702d40.jpg,What number phone is the cover for?,Eight,0
81s4nrq6l8L,4c/4c702d40.jpg,Where are there perfect cutouts?,Buttons,1
81s4nrq6l8L,4c/4c702d40.jpg,What word describes the cover's design?,Stylish,0
81VWyPrerJL,56/5683bef7.jpg,What is the advertised phone model?,Y69,0
81VWyPrerJL,56/5683bef7.jpg,What type of case is it?,Hard,1
81VWyPrerJL,56/5683bef7.jpg,What is printed on the back?,Supergirl,3
81VWyPrerJL,56/5683bef7.jpg,What does it protect from flat surfaces?,Camera,0
81VWyPrerJL,56/5683bef7.jpg,What is one of the button cutouts for?,Volume,0
51WgUEmmfpL,e2/e2a82679.jpg,What is the material of the document dividers?,Plastic,0
51WgUEmmfpL,e2/e2a82679.jpg,How many rings are the dividers compatible with?,Three,0
51WgUEmmfpL,e2/e2a82679.jpg,What is stored in the front pocket?,Papers,0
51WgUEmmfpL,e2/e2a82679.jpg,What extends beyond the page sleeves?,Tabs,1
51WgUEmmfpL,e2/e2a82679.jpg,What adjective describes the plastic construction?,Tear-resistant,0
61NA+DLippL,ab/ab62b881.jpg,What food is showcased?,Almonds,0
61NA+DLippL,ab/ab62b881.jpg,What color are the polka dots?,Cream,0
61NA+DLippL,ab/ab62b881.jpg,What company name is visible?,Happybelly,0
61NA+DLippL,ab/ab62b881.jpg,What ingredient is prominent on the package?,Chocolate,0
61NA+DLippL,ab/ab62b881.jpg,What is the bag's weight in grams?,150,5
71dKwzgFN1L,79/79406f60.jpg,What brand phone is the cover designed for?,Sony,1
71dKwzgFN1L,79/79406f60.jpg,What material is the back case described as?,Hard,1
71dKwzgFN1L,79/79406f60.jpg,What type of design does the cover have?,Stylish,0
71dKwzgFN1L,79/79406f60.jpg,What kind of access is described for the buttons?,Easy,0
71dKwzgFN1L,79/79406f60.jpg,How many years of warranty are provided?,,0
916+UZUbDAL,e8/e8dd6dfa.jpg,What is the primary material?,Cotton,1
916+UZUbDAL,e8/e8dd6dfa.jpg,What is the thread count?,Twohundred,2
916+UZUbDAL,e8/e8dd6dfa.jpg,What kind of print is featured?,Canoe,0
916+UZUbDAL,e8/e8dd6dfa.jpg,What size is the flat sheet?,66-by-96-inch,0
916+UZUbDAL,e8/e8dd6dfa.jpg,Where was it made?,Portugal,3
71Gqw7l-qoL,0a/0a978d1b.jpg,What is the color of the phone case?,Yellow,0
71Gqw7l-qoL,0a/0a978d1b.jpg,Which phone model is this case designed for?,Galaxy,2
71Gqw7l-qoL,0a/0a978d1b.jpg,What type of buttons have cutouts on the case?,Volume,1
71Gqw7l-qoL,0a/0a978d1b.jpg,What is one feature the raised bezel protects?,Camera,0
71Gqw7l-qoL,0a/0a978d1b.jpg,What pattern is on the case?,Shoes,0
61a+POuhHAL,31/31a318e0.jpg,What musical instrument is this accessory used for?,Guitar,0
61a+POuhHAL,31/31a318e0.jpg,What color is the primary material?,Copper,1
61a+POuhHAL,31/31a318e0.jpg,What force mechanism is visible?,Spring,1
61a+POuhHAL,31/31a318e0.jpg,What brand name is partially shown?,AmazonBasics,0
61a+POuhHAL,31/31a318e0.jpg,What is the shape of the lower arm?,Curved,1
712MB-jCwSL,54/54da7a57.jpg,What is the material of the case?,Hard,0
712MB-jCwSL,54/54da7a57.jpg,What brand is the mobile phone case for?,Gionee,1
712MB-jCwSL,54/54da7a57.jpg,What is the design described as?,Stylish,1
712MB-jCwSL,54/54da7a57.jpg,How many camera holes are visible?,Two,0
712MB-jCwSL,54/54da7a57.jpg,What kind of chain appears on the case?,Bicycle,1
61apdRqQ4iL,0c/0c79eeb7.jpg,What is the shoe's apparent material?,Patent,0
61apdRqQ4iL,0c/0c79eeb7.jpg,What is the heel's general height?,Kitten,2
61apdRqQ4iL,0c/0c79eeb7.jpg,What is the shoe's toe shape?,Pointed,1
61apdRqQ4iL,0c/0c79eeb7.jpg,What is the shoe's color?,Beige,0
61apdRqQ4iL,0c/0c79eeb7.jpg,What is the visible shoe's quantity?,One,1
71DpSJbFN4L,68/68a5d69b.jpg,What animal is depicted on the phone case?,Lion,1
71DpSJbFN4L,68/68a5d69b.jpg,What brand is the phone case designed for?,Lenovo,0
71DpSJbFN4L,68/68a5d69b.jpg,What color is the lion's eye?,Blue,1
71DpSJbFN4L,68/68a5d69b.jpg,What feature is raised to protect the camera?,Bezel,5
71DpSJbFN4L,68/68a5d69b.jpg,What does the design express?,Personality,0
719OqrezexL,98/98a8799f.jpg,What is the outer material?,Cotton,0
719OqrezexL,98/98a8799f.jpg,What closure is used?,Slip,1
719OqrezexL,98/98a8799f.jpg,What heel type is shown?,Flats,0
719OqrezexL,98/98a8799f.jpg,What toe style is described?,Round,1
719OqrezexL,98/98a8799f.jpg,How long is the warranty?,Ninety,0
714zIsDDwxL,08/08eb4ae6.jpg,What letter is on the phone case?,J,0
714zIsDDwxL,08/08eb4ae6.jpg,What brand is this case compatible with?,Huawei,0
714zIsDDwxL,08/08eb4ae6.jpg,What material is the design imitating?,Denim,0
714zIsDDwxL,08/08eb4ae6.jpg,What type of port has a cut out?,Audio,1
714zIsDDwxL,08/08eb4ae6.jpg,How many camera lenses are visible?,One,1
61OPCflu5vL,9e/9e12d107.jpg,What material is implied by 'Snug fit'?,Plastic,1
61OPCflu5vL,9e/9e12d107.jpg,Which phone is the cover compatible with?,Samsung,1
61OPCflu5vL,9e/9e12d107.jpg,What is the color of the background?,Green,0
61OPCflu5vL,9e/9e12d107.jpg,What feature protects the camera?,Bezel,0
61OPCflu5vL,9e/9e12d107.jpg,How many camera lenses are visible near the top?,Three,0
518AufQX72L,4c/4c763d49.jpg,What type of fastener is used on the duvet cover?,Zipper,1
518AufQX72L,4c/4c763d49.jpg,What material is the bedding made of?,Polyester,0
518AufQX72L,4c/4c763d49.jpg,What type of opening does the pillowcase have?,Envelope,1
518AufQX72L,4c/4c763d49.jpg,What number is included in the name of the safety standard?,100,0
518AufQX72L,4c/4c763d49.jpg,How many corner straps are on the duvet cover?,Four,0
81UEph7XBzL,83/83719d98.jpg,What is the case's color?,Red,0
81UEph7XBzL,83/83719d98.jpg,What geometrical shape is the opening in the center?,Circle,5
81UEph7XBzL,83/83719d98.jpg,What is the case made for?,Phone,0
81UEph7XBzL,83/83719d98.jpg,What kind of product is this?,Accessory,0
81UEph7XBzL,83/83719d98.jpg,Where is the camera hole located?,Corner,2
B1RMh+AOo0S,16/16f349ed.jpg,What is the apparent hue of the material?,Navy,1
B1RMh+AOo0S,16/16f349ed.jpg,What kind of texture is visible?,Woven,1
B1RMh+AOo0S,16/16f349ed.jpg,What is the overall impression of the material?,Uniform,0
B1RMh+AOo0S,16/16f349ed.jpg,What is the relative brightness of the image?,Dim,1
B1RMh+AOo0S,16/16f349ed.jpg,What is the material's dominant visual quality?,Solid,1
81yRSYL8XrL,5e/5e499f59.jpg,What brand is the phone case for?,Vivo,0
81yRSYL8XrL,5e/5e499f59.jpg,What is printed on the case?,Design,3
81yRSYL8XrL,5e/5e499f59.jpg,What kind of buttons have cutouts?,Volume,0
81yRSYL8XrL,5e/5e499f59.jpg,What is the cover described as?,Hard,1
81yRSYL8XrL,5e/5e499f59.jpg,What lifts the camera off flat surfaces?,Bezel,0
61OnkGVhMWL,35/3595924e.jpg,What company is implied by the brand in the image?,Amazon,0
61OnkGVhMWL,35/3595924e.jpg,What is the style of the font?,Sans-serif,0
61OnkGVhMWL,35/3595924e.jpg,What type of glyph is below the first word?,Arrow,0
61OnkGVhMWL,35/3595924e.jpg,What is the color of the text?,Black,0
61OnkGVhMWL,35/3595924e.jpg,How many words are in the brand name?,Two,0
61n7QGk0b9L,81/816604d5.jpg,What is the case printed with?,UFO,0
61n7QGk0b9L,81/816604d5.jpg,What generation is the Moto G for which this case is designed?,Second,0
61n7QGk0b9L,81/816604d5.jpg,What material is the case made of?,Hard,3
61n7QGk0b9L,81/816604d5.jpg,What action does the text below the image imply the UFO is performing?,Pickup,0
61n7QGk0b9L,81/816604d5.jpg,What phone brand is the case designed for?,Motorola,0
71TdEz+d0NL,29/298ff666.jpg,What is the primary material?,Satin,1
71TdEz+d0NL,29/298ff666.jpg,What type of shoe is this?,Court,0
71TdEz+d0NL,29/298ff666.jpg,What adjective describes the color?,Pink,0
71TdEz+d0NL,29/298ff666.jpg,What is the shoe's coverage?,All-over,0
71TdEz+d0NL,29/298ff666.jpg,How many shoes are pictured?,One,0
81JOJN5PDkL,c0/c09a69a1.jpg,What is the color of the notebook's cover?,Black,0
81JOJN5PDkL,c0/c09a69a1.jpg,What type of paper is used in the notebook?,Acid-free,0
81JOJN5PDkL,c0/c09a69a1.jpg,How many pages does the notebook contain?,240,0
81JOJN5PDkL,c0/c09a69a1.jpg,What shape are the corners of the cover?,Rounded,0
81JOJN5PDkL,c0/c09a69a1.jpg,What material is the cover made of?,Cardboard,0
61fOMtEwl-L,ae/ae21dc63.jpg,What material is the back cover?,Hard,1
61fOMtEwl-L,ae/ae21dc63.jpg,What brand of phone is the cover for?,Xiaomi,1
61fOMtEwl-L,ae/ae21dc63.jpg,What is raised to protect the camera?,Bezel,0
61fOMtEwl-L,ae/ae21dc63.jpg,What kind of pattern is on the case?,Diagonal,0
61fOMtEwl-L,ae/ae21dc63.jpg,What is an example of a port mentioned?,Audio,1
81VzurziQ0L,00/0092997c.jpg,What shape is heavily used in the case's design?,Hexagon,1
81VzurziQ0L,00/0092997c.jpg,For what brand of phone is this cover designed?,Vivo,0
81VzurziQ0L,00/0092997c.jpg,How are the volume buttons accessed with this case on?,Cutouts,0
81VzurziQ0L,00/0092997c.jpg,What kind of cover is this case?,Back,1
81VzurziQ0L,00/0092997c.jpg,What feature protects the screen when placed flat?,Bezel,1
91XJH1zVXuL,d0/d01fb96f.jpg,What is the height of the table?,Twenty,0
91XJH1zVXuL,d0/d01fb96f.jpg,What is the top constructed of?,Pine,0
91XJH1zVXuL,d0/d01fb96f.jpg,What shape is the top surface?,Square,0
91XJH1zVXuL,d0/d01fb96f.jpg,How long is the warranty in years?,Three,1
91XJH1zVXuL,d0/d01fb96f.jpg,What material is the frame made of?,Metal,2
71O6y3nnyGL,07/07826925.jpg,What material comprises the phone case back?,Hard,0
71O6y3nnyGL,07/07826925.jpg,What fruit is featured on the logo?,Apple,0
71O6y3nnyGL,07/07826925.jpg,What color are most of the bricks?,Orange,0
71O6y3nnyGL,07/07826925.jpg,What is the cover's physical state?,Slim,0
71O6y3nnyGL,07/07826925.jpg,Which specific iPhone is the case designed for?,iPhone,3
71SnikMVZ-L,19/190390d0.jpg,What phone model is this case designed for?,7T,0
71SnikMVZ-L,19/190390d0.jpg,What type of buttons have perfect cut-outs?,Volume,1
71SnikMVZ-L,19/190390d0.jpg,What style design does the case provide?,Stylish,1
71SnikMVZ-L,19/190390d0.jpg,What color is on one side of the case?,Orange,1
71SnikMVZ-L,19/190390d0.jpg,What is featured to lift the screen?,Bezel,1
816VP-arPsL,6c/6c3e7a1d.jpg,What is the depth of the sofa seat?,Twenty-three,0
816VP-arPsL,6c/6c3e7a1d.jpg,What is the height of the sofa?,Thirty-one,1
816VP-arPsL,6c/6c3e7a1d.jpg,What material are the legs made of?,Aluminum,1
816VP-arPsL,6c/6c3e7a1d.jpg,What type of fabric covers the sofa?,Velvet,3
816VP-arPsL,6c/6c3e7a1d.jpg,How wide is the sofa?,Seventy-seven,3
81w8r-DBJCL,b8/b8aca7ee.jpg,What material is the outer part made of?,Pu,0
81w8r-DBJCL,b8/b8aca7ee.jpg,What type of closure does the shoe have?,Lace-Up,0
81w8r-DBJCL,b8/b8aca7ee.jpg,What shape is the toe of the shoe?,Round,2
81w8r-DBJCL,b8/b8aca7ee.jpg,What color is the shoe?,Brown,0
81w8r-DBJCL,b8/b8aca7ee.jpg,For how many days is a manufacturer's warranty offered?,Ninety,0
41CaB3tBs+L,36/3613ff5a.jpg,What color is the pillow?,White,1
41CaB3tBs+L,36/3613ff5a.jpg,What shape is the pillow?,Rectangular,1
41CaB3tBs+L,36/3613ff5a.jpg,What material is commonly used to fill a pillow?,Feathers,1
41CaB3tBs+L,36/3613ff5a.jpg,What is the color of the label?,Yellow,2
41CaB3tBs+L,36/3613ff5a.jpg,What is a primary function of a pillow?,Comfort,5
710qm3b4tVL,95/951b3a1f.jpg,What brand is the phone case designed for?,Huawei,0
710qm3b4tVL,95/951b3a1f.jpg,What material does the depicted item mimic?,Teddybear,0
710qm3b4tVL,95/951b3a1f.jpg,What buttons does the case provide cutouts for?,Volume,1
710qm3b4tVL,95/951b3a1f.jpg,What feeling does the teddy bear express?,Love,0
710qm3b4tVL,95/951b3a1f.jpg,What surface features are raised?,Bezel,0
81v9WvKmEPL,66/66ea443f.jpg,What scent is pictured?,Musk,0
81v9WvKmEPL,66/66ea443f.jpg,What is the net weight of the product?,Forty,1
81v9WvKmEPL,66/66ea443f.jpg,What type of product is shown?,Freshener,0
81v9WvKmEPL,66/66ea443f.jpg,What brand is the product?,Solimo,0
81v9WvKmEPL,66/66ea443f.jpg,What color is the container's lid?,Burgundy,1
81MIgoAyrQL,33/332981c8.jpg,What color is the cleaning head?,Blue,0
81MIgoAyrQL,33/332981c8.jpg,What cleaning tool is pictured?,Duster,0
81MIgoAyrQL,33/332981c8.jpg,What is the handle's material?,Plastic,1
81MIgoAyrQL,33/332981c8.jpg,What texture does the head have?,Fuzzy,2
81MIgoAyrQL,33/332981c8.jpg,What is the duster used for?,Cleaning,1
91y6ROCFUvL,c4/c4b2bc03.jpg,What gender is this shoe designed for?,Men's,1
91y6ROCFUvL,c4/c4b2bc03.jpg,What is the closure type?,Lace-Up,1
91y6ROCFUvL,c4/c4b2bc03.jpg,What material is the shoe made from?,Polyester,0
91y6ROCFUvL,c4/c4b2bc03.jpg,What lifestyle is the shoe suited for?,Casual,1
91y6ROCFUvL,c4/c4b2bc03.jpg,How many days is the warranty?,Zero,1
71jOSmKvMqL,79/79707925.jpg,What is the case's primary color?,White,1
71jOSmKvMqL,79/79707925.jpg,What brand phone does this cover fit?,Samsung,5
71jOSmKvMqL,79/79707925.jpg,What is the case's design?,Tree,0
71jOSmKvMqL,79/79707925.jpg,What type of cover is this?,Hard,1
71jOSmKvMqL,79/79707925.jpg,What is the phone model?,Galaxy,1
81daOhV--GL,72/722a9dae.jpg,How many softgels are in the bottle?,Thirty,0
81daOhV--GL,72/722a9dae.jpg,What vitamin is included in the product?,Vitamin,0
81daOhV--GL,72/722a9dae.jpg,What dosage of Kaneka Q10 is included?,100mg,0
81daOhV--GL,72/722a9dae.jpg,What is the brand?,WholeFoods,0
81daOhV--GL,72/722a9dae.jpg,What is the product name?,CoQ10,0
716uv721pyL,a7/a7af812e.jpg,What color is the shoe?,Black,1
716uv721pyL,a7/a7af812e.jpg,What is the shoe's style?,Flat,0
716uv721pyL,a7/a7af812e.jpg,What is the shape of the shoe's toe?,Square,0
716uv721pyL,a7/a7af812e.jpg,What material is likely used for the shoe?,Leather,0
716uv721pyL,a7/a7af812e.jpg,How many shoes are shown?,One,0
715npOmXLdL,62/62cdee2a.jpg,What is the sheet's apparent color?,White,0
715npOmXLdL,62/62cdee2a.jpg,What is the sheet's texture suggested to be?,Smooth,1
715npOmXLdL,62/62cdee2a.jpg,What shape is the corner of the sheet?,Rounded,0
715npOmXLdL,62/62cdee2a.jpg,What item commonly uses this type of sheet?,Mattress,0
715npOmXLdL,62/62cdee2a.jpg,What material are sheets commonly made of?,Cotton,0
715MM+z2-JL,8e/8ec00488.jpg,What is the primary color of the case?,Green,0
715MM+z2-JL,8e/8ec00488.jpg,What material is the back case?,Hard,0
715MM+z2-JL,8e/8ec00488.jpg,What is the model number of the mobile phone?,Z2,1
715MM+z2-JL,8e/8ec00488.jpg,What part of the phone has raised protection?,Camera,0
715MM+z2-JL,8e/8ec00488.jpg,What kind of design does the case have?,Stylish,1
71GhgyS5jFL,a8/a8f1e823.jpg,What is the weight of the chocolate bar?,100,0
71GhgyS5jFL,a8/a8f1e823.jpg,What flavor is this chocolate?,Dark,0
71GhgyS5jFL,a8/a8f1e823.jpg,What country is the chocolate from?,Swiss,0
71GhgyS5jFL,a8/a8f1e823.jpg,What is the brand of the chocolate?,Solmo,0
71GhgyS5jFL,a8/a8f1e823.jpg,What shape are the designs on the wrapper?,Curves,0
61MAsKQ8yGL,91/914cb2ec.jpg,What is the presumed main gemstone?,Diamond,0
61MAsKQ8yGL,91/914cb2ec.jpg,What is the ring band's color?,Silver,1
61MAsKQ8yGL,91/914cb2ec.jpg,What is the ring's primary use?,Engagement,2
61MAsKQ8yGL,91/914cb2ec.jpg,What is the setting style?,Prong,0
61MAsKQ8yGL,91/914cb2ec.jpg,How many visible bands are there?,Three,0
71phQRjOkJL,7c/7cc947b3.jpg,What shape is on the phone case?,Heart,0
71phQRjOkJL,7c/7cc947b3.jpg,What is the phone case described as?,Printed,1
71phQRjOkJL,7c/7cc947b3.jpg,What brand is the phone case for?,Samsung,0
71phQRjOkJL,7c/7cc947b3.jpg,What model is the phone case for?,Galaxy,0
71phQRjOkJL,7c/7cc947b3.jpg,What color is the background on the case?,Blue,1
611szcUFlPL,cb/cbbd99f6.jpg,What color is the lady's dress?,Pink,3
611szcUFlPL,cb/cbbd99f6.jpg,What type of flowers appear as the background pattern?,Floral,1
611szcUFlPL,cb/cbbd99f6.jpg,What is the phone model compatible with?,Vivo,0
611szcUFlPL,cb/cbbd99f6.jpg,What feature is raised to protect the camera?,Bezel,0
611szcUFlPL,cb/cbbd99f6.jpg,What is the lady wearing on her head?,Hat,1
91-zvbTwROL,ee/eeabcca0.jpg,What is the ottoman's depth?,17.7,0
91-zvbTwROL,ee/eeabcca0.jpg,How long does it take to assemble?,Fifteen,1
91-zvbTwROL,ee/eeabcca0.jpg,What kind of frame is it made of?,Plywood,5
91-zvbTwROL,ee/eeabcca0.jpg,What type of cushion is on the seat?,Performance,0
91-zvbTwROL,ee/eeabcca0.jpg,What is the duration of the warranty?,One,1
714x7VkJ2sL,76/76b9139e.jpg,What animal is depicted on the phone case?,Panda,0
714x7VkJ2sL,76/76b9139e.jpg,What color is the back of the phone case?,Black,0
714x7VkJ2sL,76/76b9139e.jpg,What is the brand of the phone mentioned in the description?,Vivo,1
714x7VkJ2sL,76/76b9139e.jpg,What feature lifts the screen?,Bezel,0
714x7VkJ2sL,76/76b9139e.jpg,What is the advertised case material?,Hard,1
61ntl3Ko8gL,44/442ebb82.jpg,What word is written on the heart?,Mom,0
61ntl3Ko8gL,44/442ebb82.jpg,Which company made the compatible phone?,Samsung,1
61ntl3Ko8gL,44/442ebb82.jpg,What shape is the padded object?,Heart,1
61ntl3Ko8gL,44/442ebb82.jpg,What are the ports designed for?,Charging,1
61ntl3Ko8gL,44/442ebb82.jpg,What is the backdrop made of?,Wood,1
612l10g0ZXL,83/831e1eee.jpg,What gemstone shape is the main stone?,Rectangle,1
612l10g0ZXL,83/831e1eee.jpg,What material is specified?,Zirconia,0
