image_id,path,question,answer,difficulty
712CR48rA+L,24/24a066d6.jpg,"What is the general setting implied by the word ""Lobby""?",Indoor,0
712CR48rA+L,24/24a066d6.jpg,What kind of product is this?,Dustpan,1
81tF+JclFsL,93/931e7b7c.jpg,What is the boot's texture?,Metallic,1
81tF+JclFsL,93/931e7b7c.jpg,In what continent was it designed?,Europe,1
81tF+JclFsL,93/931e7b7c.jpg,What part of the boot allows it to stretch?,Elastic,1
81tF+JclFsL,93/931e7b7c.jpg,What part of the text refers to finding the correct fit?,Measurements,0
81tF+JclFsL,93/931e7b7c.jpg,What feature is visible on the boot's upper edge?,Broguing,1
81t9nCJyaRL,b5/b5fbf48c.jpg,What couscous flavor is shown?,CacioEPepe,3
81t9nCJyaRL,b5/b5fbf48c.jpg,What weight is the package?,6.9oz,0
81t9nCJyaRL,b5/b5fbf48c.jpg,What cheeses are included?,Parmesan,0
81t9nCJyaRL,b5/b5fbf48c.jpg,What country produced this couscous?,Italy,0
81t9nCJyaRL,b5/b5fbf48c.jpg,What word is printed in all caps under the number 365?,ORGANIC,1
81GSxJkzo4L,9a/9a0dcb46.jpg,What flavor is the cheese alternative?,Gouda,0
81GSxJkzo4L,9a/9a0dcb46.jpg,How many slices are in the package?,Ten,1
81GSxJkzo4L,9a/9a0dcb46.jpg,What brand is the cheese alternative?,365,1
81GSxJkzo4L,9a/9a0dcb46.jpg,What is the weight of the cheese alternative?,Ounces,1
81GSxJkzo4L,9a/9a0dcb46.jpg,From what country is the cheese alternative?,Greece,1
31qAPSZ7qmL,f7/f7cac53c.jpg,What kind of company does the logo belong to?,E-commerce,0
31qAPSZ7qmL,f7/f7cac53c.jpg,What style are the letters in the logo?,Sans-serif,5
31qAPSZ7qmL,f7/f7cac53c.jpg,What color is the text?,Black,0
31qAPSZ7qmL,f7/f7cac53c.jpg,What word is beneath the first part of the logo's name?,Arrow,1
31qAPSZ7qmL,f7/f7cac53c.jpg,How many words are in the logo?,Two,0
81r2Qg2y0LL,2d/2dd125e3.jpg,What is the color of the gloves?,Black,1
81r2Qg2y0LL,2d/2dd125e3.jpg,What martial art often uses these gloves?,MMA,1
81r2Qg2y0LL,2d/2dd125e3.jpg,Where is the logo located?,Strap,0
81r2Qg2y0LL,2d/2dd125e3.jpg,How many fingers are visible on the hand?,Five,5
81r2Qg2y0LL,2d/2dd125e3.jpg,What material comprises the outer layer?,Leather,0
61vSlmrJx5L,4b/4b585e88.jpg,What material protects the Itel A46?,Plastic,1
61vSlmrJx5L,4b/4b585e88.jpg,Which button does it have perfect cutouts for?,Volume,5
61vSlmrJx5L,4b/4b585e88.jpg,What kind of design does the case have?,Stylish,0
61vSlmrJx5L,4b/4b585e88.jpg,What type of surface is the screen lifted off of?,Flat,0
61vSlmrJx5L,4b/4b585e88.jpg,Which model phone is this case designed for?,A46,3
71fFQQlApTL,7f/7fa68572.jpg,What brand phone is the case for?,Panasonic,0
71fFQQlApTL,7f/7fa68572.jpg,What word is featured most prominently on the case?,Happy,1
71fFQQlApTL,7f/7fa68572.jpg,What color is the background of the case?,Black,0
71fFQQlApTL,7f/7fa68572.jpg,"What shape is featured near the phrase ""the Prettiest""?",Heart,1
71fFQQlApTL,7f/7fa68572.jpg,What word describes the accuracy of the port cutouts?,Perfect,3
81ZGurg-JaL,74/744e879b.jpg,What is the material of the skillet?,Iron,0
81ZGurg-JaL,74/744e879b.jpg,What is the shape of the skillet?,Round,0
81ZGurg-JaL,74/744e879b.jpg,What is the texture of the skillet?,Seasoned,0
81ZGurg-JaL,74/744e879b.jpg,What is the color of the skillet?,Black,0
81ZGurg-JaL,74/744e879b.jpg,What is the diameter of the skillet?,Fifteen,1
71kD4-MdioL,0e/0e8fb08d.jpg,What color is the figure's raincoat?,Yellow,0
71kD4-MdioL,0e/0e8fb08d.jpg,What type of body of water is shown?,Lake,0
71kD4-MdioL,0e/0e8fb08d.jpg,What brand phone is the case for?,Lyf,0
71kD4-MdioL,0e/0e8fb08d.jpg,What is reflected in the water?,Mountains,1
71kD4-MdioL,0e/0e8fb08d.jpg,What type of port is cut out in the case?,Audio,1
71LoVihC4VL,7d/7de61578.jpg,What fruit does the case resemble?,Beets,0
71LoVihC4VL,7d/7de61578.jpg,Which brand of phone is this case designed for?,Gionee,0
71LoVihC4VL,7d/7de61578.jpg,What material is this phone case made of?,Hard,0
71LoVihC4VL,7d/7de61578.jpg,What style is this case marketed as?,Stylish,0
71LoVihC4VL,7d/7de61578.jpg,How is the screen protected?,Bezel,0
61uGGHtu8qL,25/253342bb.jpg,What pattern is displayed on the face covering?,Camouflage,0
61uGGHtu8qL,25/253342bb.jpg,What color is the predominant shade in the pattern?,Red,0
61uGGHtu8qL,25/253342bb.jpg,What body part is visible through the opening?,Ear,0
61uGGHtu8qL,25/253342bb.jpg,What type of garment is depicted?,Mask,0
61uGGHtu8qL,25/253342bb.jpg,What is the style of the mask opening?,Fitted,2
716IaSqI3OL,62/6202baf2.jpg,What color are the straps?,Black,0
716IaSqI3OL,62/6202baf2.jpg,What kind of clasp is on the side?,Buckle,0
716IaSqI3OL,62/6202baf2.jpg,What kind of shoe is pictured?,Sandal,0
716IaSqI3OL,62/6202baf2.jpg,What color is the sole?,Brown,0
716IaSqI3OL,62/6202baf2.jpg,How many straps are visible near the toes?,Three,2
91uloje9QkL,0a/0a1cf854.jpg,What material is the cushion made of?,Polyester,0
91uloje9QkL,0a/0a1cf854.jpg,What shape is the cushion?,Square,0
91uloje9QkL,0a/0a1cf854.jpg,What number of cushions are in the set?,Two,0
91uloje9QkL,0a/0a1cf854.jpg,What is the width of the cushion?,Nineteen,0
91uloje9QkL,0a/0a1cf854.jpg,What is used as filling material?,Bottles,0
91BmS-y9tRL,72/72b395ce.jpg,What color is the object?,Blue,0
91BmS-y9tRL,72/72b395ce.jpg,What is the object's material?,Fabric,0
91BmS-y9tRL,72/72b395ce.jpg,What shape are the edges?,Rectangular,2
91BmS-y9tRL,72/72b395ce.jpg,What is the overall orientation?,Horizontal,1
91BmS-y9tRL,72/72b395ce.jpg,How many layers are visible?,Three,0
81MkmxYEG8L,6a/6ad1564a.jpg,What material is the clutch made of?,Leather,1
81MkmxYEG8L,6a/6ad1564a.jpg,What color is the upper part of the clutch?,Grey,0
81MkmxYEG8L,6a/6ad1564a.jpg,What is the approximate height of the clutch in centimeters?,Sixteen,0
81MkmxYEG8L,6a/6ad1564a.jpg,What shape is the metal fitting on the front?,Circle,1
81MkmxYEG8L,6a/6ad1564a.jpg,What is a warning about the clutch's care?,Heat,0
61hdyvvQy+L,80/80e8a1c1.jpg,What is the color of the heart?,Yellow,0
61hdyvvQy+L,80/80e8a1c1.jpg,What letter is on the heart?,B,0
61hdyvvQy+L,80/80e8a1c1.jpg,How many volume buttons can be accessed?,Two,2
61hdyvvQy+L,80/80e8a1c1.jpg,What phone model is compatible?,Nokia,1
61hdyvvQy+L,80/80e8a1c1.jpg,What is the warranty?,,2
71poqzWBVbL,98/980b4b6b.jpg,Which animal is featured on the phone case?,Lion,0
71poqzWBVbL,98/980b4b6b.jpg,Which brand of phone is this case for?,LG,0
71poqzWBVbL,98/980b4b6b.jpg,What kind of ports have cutouts?,Charging,1
71poqzWBVbL,98/980b4b6b.jpg,What is raised to protect the screen?,Bezel,1
71poqzWBVbL,98/980b4b6b.jpg,What word describes the case's fit?,Snug,1
71VLLCt727L,85/85e02baa.jpg,What is the background color?,Pink,0
71VLLCt727L,85/85e02baa.jpg,What shape are the prominent graphics?,Heart,0
71VLLCt727L,85/85e02baa.jpg,What brand of phone is the case for?,Asus,1
71VLLCt727L,85/85e02baa.jpg,What is the product's material?,Hard,1
71VLLCt727L,85/85e02baa.jpg,How many cameras are visible?,One,1
61zUAlR00OL,53/53b39bcb.jpg,Which company manufactured the phone?,Samsung,0
61zUAlR00OL,53/53b39bcb.jpg,What shape are some of the decorations?,Circular,0
61zUAlR00OL,53/53b39bcb.jpg,How many lenses are visible on the phone?,Three,0
61zUAlR00OL,53/53b39bcb.jpg,What is the overall background color?,Black,0
61zUAlR00OL,53/53b39bcb.jpg,What is mentioned as having cutouts?,Volume,0
61JPBRnSx+L,99/9905212d.jpg,What is the color of the furniture?,Beige,0
61JPBRnSx+L,99/9905212d.jpg,What shape are the drawer knobs?,Circular,0
61JPBRnSx+L,99/9905212d.jpg,How many doors are on the bottom?,Two,0
61JPBRnSx+L,99/9905212d.jpg,What type of furniture is depicted?,Cabinet,1
61JPBRnSx+L,99/9905212d.jpg,Where are the knobs located on the drawers?,Center,0
61Tx-KeGBML,45/4583308d.jpg,What amount of lumens is provided?,Fifteen-twenty-one,0
61Tx-KeGBML,45/4583308d.jpg,What color temperature is the light?,Twenty-seven-hundred,0
61Tx-KeGBML,45/4583308d.jpg,How many watts does the bulb use?,Fourteen,0
61Tx-KeGBML,45/4583308d.jpg,How many hours of life does each bulb have?,Fifteen-thousand,0
61Tx-KeGBML,45/4583308d.jpg,What does CRI stand for?,Rendering,0
71TeC-qsiUL,3f/3f962fc7.jpg,What pepper is inside the blend?,Black,0
71TeC-qsiUL,3f/3f962fc7.jpg,What is the seasoning's brand name?,Happy,0
71TeC-qsiUL,3f/3f962fc7.jpg,What size is the container's net weight?,Ounces,0
71TeC-qsiUL,3f/3f962fc7.jpg,What is the item's certification?,Kosher,0
71TeC-qsiUL,3f/3f962fc7.jpg,How long is the satisfaction guarantee valid?,Year,0
81QhYeLhJnL,1f/1fbc82d6.jpg,What is the material of the case?,Hard,5
81QhYeLhJnL,1f/1fbc82d6.jpg,What brand of phone is the case for?,LG,0
81QhYeLhJnL,1f/1fbc82d6.jpg,What part of the phone does the case cover?,Back,0
81QhYeLhJnL,1f/1fbc82d6.jpg,What adjective describes the design?,Stylish,0
81QhYeLhJnL,1f/1fbc82d6.jpg,What does the raised bezel protect?,Camera,1
712VEhxt6SL,58/5862a25b.jpg,What design is hanging as a charm?,Feather,0
712VEhxt6SL,58/5862a25b.jpg,What color are the cord strands?,Black,0
712VEhxt6SL,58/5862a25b.jpg,What is the bracelet closure made of?,Metal,0
712VEhxt6SL,58/5862a25b.jpg,How many silver beads are visible?,Two,1
712VEhxt6SL,58/5862a25b.jpg,What type of jewelry is depicted?,Bracelet,0
71Z8IjtJBlL,20/20da5515.jpg,What is the material of the back cover?,Hard,0
71Z8IjtJBlL,20/20da5515.jpg,For what InFocus model is this case designed?,M350,3
71Z8IjtJBlL,20/20da5515.jpg,What action describes removal of the cover?,Take,1
71Z8IjtJBlL,20/20da5515.jpg,What kind of design does the cover have?,Stylish,1
71Z8IjtJBlL,20/20da5515.jpg,What type of ports have cutouts?,Charging,0
71KVGpb9DKL,ee/ee6b741b.jpg,What brand is the mobile cover designed for?,Vivo,0
71KVGpb9DKL,ee/ee6b741b.jpg,What material is the case made of?,Hard,2
71KVGpb9DKL,ee/ee6b741b.jpg,What kind of design does the cover have?,Stylish,0
71KVGpb9DKL,ee/ee6b741b.jpg,Which model of Vivo phone is the cover designed for?,V5,3
71KVGpb9DKL,ee/ee6b741b.jpg,What feature is designed to lift the screen and camera?,Bezel,1
812h5M9xw2L,46/460ae1b2.jpg,What is the closure type?,Lace-Up,1
812h5M9xw2L,46/460ae1b2.jpg,What width are the shoes?,Medium,1
812h5M9xw2L,46/460ae1b2.jpg,What style is the toe?,Closed,0
812h5M9xw2L,46/460ae1b2.jpg,What material is the outer part of the shoe made from?,Synthetic,0
812h5M9xw2L,46/460ae1b2.jpg,How long is the product warranty against manufacturing defects?,Thirty,1
91P0LdOsmOL,bb/bb80a416.jpg,What shape is the inner mirror?,Circular,0
91P0LdOsmOL,bb/bb80a416.jpg,What is the material used for the frame?,Wood,0
91P0LdOsmOL,bb/bb80a416.jpg,What style does this mirror represent?,Modern,0
91P0LdOsmOL,bb/bb80a416.jpg,How many inches wide is the mirror?,Fifteen,0
91P0LdOsmOL,bb/bb80a416.jpg,What is the suggested cleaning method?,Wiping,0
81zEY7Tfr5L,c9/c90e544d.jpg,What kind of ham is it?,Maple,0
81zEY7Tfr5L,c9/c90e544d.jpg,What does the label say about antibiotics?,,5
81zEY7Tfr5L,c9/c90e544d.jpg,What does the label indicate about artificial colors?,Absent,0
81zEY7Tfr5L,c9/c90e544d.jpg,What does the label state about nitrates?,Free,0
81zEY7Tfr5L,c9/c90e544d.jpg,What year is indicated on the ham label?,1939,0
71Wmc1giYWL,d5/d5ade1fd.jpg,What pattern covers the boot?,Leopard,3
71Wmc1giYWL,d5/d5ade1fd.jpg,What is the shape of the toe?,Pointed,0
71Wmc1giYWL,d5/d5ade1fd.jpg,What continent is the boot designed on?,Europe,1
71Wmc1giYWL,d5/d5ade1fd.jpg,What is the height of the heel?,Four,0
71Wmc1giYWL,d5/d5ade1fd.jpg,What is the brand?,Amazon,0
81UVC-5mN8L,1e/1e627617.jpg,What material is the back of the case?,Hard,0
81UVC-5mN8L,1e/1e627617.jpg,What phone model does the cover fit?,Y53,1
81UVC-5mN8L,1e/1e627617.jpg,What kind of design does it have?,Stylish,1
81UVC-5mN8L,1e/1e627617.jpg,What kind of buttons are accessible?,Volume,3
81UVC-5mN8L,1e/1e627617.jpg,What feature protects the screen?,Bezel,1
712a5HP53KL,60/6010f460.jpg,What country is the glass from?,Bulgaria,0
712a5HP53KL,60/6010f460.jpg,What is the material of the mugs?,Glass,0
712a5HP53KL,60/6010f460.jpg,What is the color of the mugs?,Transparent,0
712a5HP53KL,60/6010f460.jpg,How many mugs are included?,Two,0
712a5HP53KL,60/6010f460.jpg,What liquid is one ideal use for the mugs?,Beer,0
81vCoBOJ0AL,c6/c6910fef.jpg,What device model is the case for?,Lumia,0
81vCoBOJ0AL,c6/c6910fef.jpg,What adjective describes the case's design?,Stylish,0
81vCoBOJ0AL,c6/c6910fef.jpg,What feature is cut out for the audio?,Port,0
81vCoBOJ0AL,c6/c6910fef.jpg,What material is the case made of?,Plastic,0
81vCoBOJ0AL,c6/c6910fef.jpg,How many dimensions is the case?,Three,1
71-KiTrUj-L,f8/f86b17f2.jpg,What is the warranty length for this sofa?,Year,2
71-KiTrUj-L,f8/f86b17f2.jpg,What is the height of the sofa?,Thirty,0
71-KiTrUj-L,f8/f86b17f2.jpg,What type of leather is featured?,Grain,0
71-KiTrUj-L,f8/f86b17f2.jpg,What is the suggested way to clean this sofa?,Cloth,2
71-KiTrUj-L,f8/f86b17f2.jpg,How many minutes does assembly take?,Fifteen,0
41AqrNKBdfL,0e/0eb13941.jpg,What material is the pillow filling made of?,Polyester,0
41AqrNKBdfL,0e/0eb13941.jpg,What is the length of the pillow in centimeters?,Sixty-three,0
41AqrNKBdfL,0e/0eb13941.jpg,What shape describes the pillow's construction?,Three-dimensional,1
41AqrNKBdfL,0e/0eb13941.jpg,What is the pillow's width in inches?,16.9,2
41AqrNKBdfL,0e/0eb13941.jpg,What color is the tag in the image?,Yellow,0
71Ig84WjBpL,7a/7ad69ba3.jpg,What type of product is this?,Soap,0
71Ig84WjBpL,7a/7ad69ba3.jpg,What size is the container?,12oz,0
71Ig84WjBpL,7a/7ad69ba3.jpg,What is the flavor?,Herbal,0
71Ig84WjBpL,7a/7ad69ba3.jpg,What kind of dispenser does it have?,Pump,0
71Ig84WjBpL,7a/7ad69ba3.jpg,What number appears on the label?,365,0
71GtsiZS41L,55/55220b64.jpg,What color is the phone case?,Black,3
71GtsiZS41L,55/55220b64.jpg,What brand is the phone compatible with?,Poco,0
71GtsiZS41L,55/55220b64.jpg,What adjective describes the fitting of the phone case?,Snug,0
71GtsiZS41L,55/55220b64.jpg,What shape appears twice within the text on the phone case?,Heart,1
71GtsiZS41L,55/55220b64.jpg,How many buttons does the phone case have cutouts for?,Volume,1
71OjSjhWRXL,f8/f8cbb5c3.jpg,What color are the earmuffs?,Blue,0
71OjSjhWRXL,f8/f8cbb5c3.jpg,What material is the headband made of?,Plastic,1
71OjSjhWRXL,f8/f8cbb5c3.jpg,What shape is the overall device?,U,1
71OjSjhWRXL,f8/f8cbb5c3.jpg,What is the purpose of the pictured item?,Protection,0
71OjSjhWRXL,f8/f8cbb5c3.jpg,How many colors are prominent in the image?,Three,1
81eMqfzp87L,c6/c60226d4.jpg,What device is this case for?,LG,0
81eMqfzp87L,c6/c60226d4.jpg,What is the texture of the back case?,Hard,0
81eMqfzp87L,c6/c60226d4.jpg,How many cameras are visible on the case?,Two,0
81eMqfzp87L,c6/c60226d4.jpg,What type of pattern is shown?,Floral,0
81eMqfzp87L,c6/c60226d4.jpg,What part of the phone does the bezel protect?,Camera,0
61J-5ZUkl9L,da/da3d4f79.jpg,What material is the shoe's outsole?,Rubber,1
61J-5ZUkl9L,da/da3d4f79.jpg,What color is the toe of the shoe?,White,0
61J-5ZUkl9L,da/da3d4f79.jpg,How many eyelets can be seen in this image?,Several,1
61J-5ZUkl9L,da/da3d4f79.jpg,What type of shoe is this?,Watershoe,1
61J-5ZUkl9L,da/da3d4f79.jpg,What color is the shoe's main body?,Pink,5
61f-nGjn9xL,3e/3e1092e7.jpg,What color is the dog's coat?,Brown,1
61f-nGjn9xL,3e/3e1092e7.jpg,What pattern is on the coat?,Plaid,0
61f-nGjn9xL,3e/3e1092e7.jpg,What is on the dog's back?,Hood,3
61f-nGjn9xL,3e/3e1092e7.jpg,What kind of animal is pictured?,Dog,1
61f-nGjn9xL,3e/3e1092e7.jpg,What position is the animal in?,Sitting,0
71p9xQPoXfL,91/9150fa75.jpg,What utensils are pictured?,Cutlery,0
71p9xQPoXfL,91/9150fa75.jpg,What color are the utensils?,Black,1
71p9xQPoXfL,91/9150fa75.jpg,How many tines does the fork have?,Four,1
71p9xQPoXfL,91/9150fa75.jpg,What material are the utensils likely made from?,Plastic,1
71p9xQPoXfL,91/9150fa75.jpg,What is the item on the right?,Spoon,0
61dmU4KaznL,2a/2a80e294.jpg,What color are the curtains?,Black,0
61dmU4KaznL,2a/2a80e294.jpg,How many panels of curtains are pictured?,Two,0
61dmU4KaznL,2a/2a80e294.jpg,What is the curtain rod made of?,Metal,3
61dmU4KaznL,2a/2a80e294.jpg,What is the curtain style?,Tab,1
61dmU4KaznL,2a/2a80e294.jpg,How many tabs are on the left curtain?,Eight,1
71M7zMhCfxL,75/75b13a5a.jpg,What shape dominates the case design?,Hearts,0
71M7zMhCfxL,75/75b13a5a.jpg,What brand is the case designed for?,Huawei,1
71M7zMhCfxL,75/75b13a5a.jpg,How many cutouts are explicitly mentioned?,Three,5
71M7zMhCfxL,75/75b13a5a.jpg,What material is the case constructed from?,Hard,1
71M7zMhCfxL,75/75b13a5a.jpg,What number is in the phone model name?,Nine,0
91mo4nuA1eL,4e/4e6fd99f.jpg,What is the upper made of?,Fabric,0
91mo4nuA1eL,4e/4e6fd99f.jpg,What is the insole's feature?,Cushion,1
91mo4nuA1eL,4e/4e6fd99f.jpg,How many inches is the heel?,One,0
91mo4nuA1eL,4e/4e6fd99f.jpg,What is the texture of the woven upper?,Diamond,0
91mo4nuA1eL,4e/4e6fd99f.jpg,What type of foam is the insole?,Memory,0
61EpMiHlANL,b6/b6319da3.jpg,What is the color of the object?,Purple,1
61EpMiHlANL,b6/b6319da3.jpg,What is the texture of the surface?,Wavy,1
61EpMiHlANL,b6/b6319da3.jpg,What is the shape of the object?,Rectangular,0
61EpMiHlANL,b6/b6319da3.jpg,What material might it be made of?,Silicone,1
61EpMiHlANL,b6/b6319da3.jpg,What is the purpose of the mat?,Protection,0
61cydqQ-ljL,a2/a2885f3a.jpg,What is the brand of the phone case?,Micromax,2
61cydqQ-ljL,a2/a2885f3a.jpg,What is located at the top left of the case?,Camera,1
61cydqQ-ljL,a2/a2885f3a.jpg,What is a design feature?,Water,0
61cydqQ-ljL,a2/a2885f3a.jpg,What surface can the raised bezel lift the screen off?,Flat,0
61cydqQ-ljL,a2/a2885f3a.jpg,How many ports are mentioned?,Three,0
51JhsmCrZRL,94/94de5623.jpg,What material is the bed frame primarily made of?,Wood,1
51JhsmCrZRL,94/94de5623.jpg,What type of finish is applied to the bed frame?,Gray,0
51JhsmCrZRL,94/94de5623.jpg,How many days are free returns offered?,Thirty,3
51JhsmCrZRL,94/94de5623.jpg,What warranty duration is given in years?,Three,0
51JhsmCrZRL,94/94de5623.jpg,What unit is used to measure the height of the bed?,Inches,0
61RL9INZypL,e0/e0dbe40a.jpg,What shape is the mirror?,Rectangular,2
61RL9INZypL,e0/e0dbe40a.jpg,What material are the mounting brackets made of?,Metal,0
61RL9INZypL,e0/e0dbe40a.jpg,How many inches wide is the mirror?,Sixteen,1
61RL9INZypL,e0/e0dbe40a.jpg,What style describes the design?,Modern,0
61RL9INZypL,e0/e0dbe40a.jpg,What room is ideal for the mirror?,Bathroom,0
71RKqQao9rL,3f/3ffdcd46.jpg,What sole material is listed?,Rubber,2
71RKqQao9rL,3f/3ffdcd46.jpg,What is the color of the shoe?,White,0
71RKqQao9rL,3f/3ffdcd46.jpg,What part has the stretch insert?,Tab,0
71RKqQao9rL,3f/3ffdcd46.jpg,What is the inner lining made of?,Leather,0
71RKqQao9rL,3f/3ffdcd46.jpg,What is a general term for this shoe style?,Slip-on,0
81ocazMzj-L,e2/e2261d90.jpg,What material is the case constructed from?,Hard,0
81ocazMzj-L,e2/e2261d90.jpg,Which brand of phone is the case designed for?,Vivo,1
81ocazMzj-L,e2/e2261d90.jpg,How many footprints are illustrated on the case?,Two,1
81ocazMzj-L,e2/e2261d90.jpg,What part of the phone's screen is protected?,Bezel,0
81ocazMzj-L,e2/e2261d90.jpg,What color is predominantly featured?,Blue,0
71xti6W-A9L,9e/9e27acbe.jpg,What is the general color of the cat tower?,Black,1
71xti6W-A9L,9e/9e27acbe.jpg,What type of animal is on the tower?,Cat,0
71xti6W-A9L,9e/9e27acbe.jpg,What shape is the middle platform?,Triangular,1
71xti6W-A9L,9e/9e27acbe.jpg,What color is the cat's patch?,Gray,0
71xti6W-A9L,9e/9e27acbe.jpg,How many levels does the cat tower have?,Three,0
51vFDpqTJaL,99/995e1d02.jpg,What material is visible on the backdrop?,Marble,1
51vFDpqTJaL,99/995e1d02.jpg,What is flowing from the faucet?,Water,0
51vFDpqTJaL,99/995e1d02.jpg,What is the faucet's primary color?,Silver,1
51vFDpqTJaL,99/995e1d02.jpg,What is the filled basin part of?,Sink,0
51vFDpqTJaL,99/995e1d02.jpg,What object is behind the drinking glass?,Vase,2
71+oDANw6+S,60/60da73fb.jpg,What material is the long arm made from?,Metal,0
71+oDANw6+S,60/60da73fb.jpg,What is the displayed angle measurement?,52.2,0
71+oDANw6+S,60/60da73fb.jpg,What kind of level is integrated into the tool?,Bubble,0
71+oDANw6+S,60/60da73fb.jpg,What brand name is displayed on the device?,Denali,1
71+oDANw6+S,60/60da73fb.jpg,What type of display is shown on the tool?,Digital,0
819nwnBCZ9L,93/932f9f90.jpg,What color is the palm of the right glove?,Black,0
819nwnBCZ9L,93/932f9f90.jpg,What brand is written on the left glove?,Amazonbasics,0
819nwnBCZ9L,93/932f9f90.jpg,What kind of hand coverings are pictured?,Gloves,0
819nwnBCZ9L,93/932f9f90.jpg,What size abbreviation is visible on the glove?,S/L,0
819nwnBCZ9L,93/932f9f90.jpg,What color is the wrist portion of the left glove?,Grey,1
81UF3tqgmvL,1a/1afece42.jpg,What is the product type?,Sneakers,1
81UF3tqgmvL,1a/1afece42.jpg,What is the outer material of the shoe?,Canvas,0
81UF3tqgmvL,1a/1afece42.jpg,What is the shoe width?,Medium,1
81UF3tqgmvL,1a/1afece42.jpg,What kind of warranty is provided?,Manufacturer,5
81UF3tqgmvL,1a/1afece42.jpg,How many days is the product warranty against manufacturing defects?,Thirty,0
91gglCbmEjL,74/74f7082b.jpg,What color are the lines in the pattern?,White,2
91gglCbmEjL,74/74f7082b.jpg,What is the design described as?,Geometric,0
91gglCbmEjL,74/74f7082b.jpg,What is the material of the wall print?,Canvas,3
91gglCbmEjL,74/74f7082b.jpg,What is the height of the artwork in inches?,Thirty,0
91gglCbmEjL,74/74f7082b.jpg,What is not included with the piece?,Frame,0
81tjEjI-idL,b3/b31baf78.jpg,What form is the Asiago cheese in?,Shredded,0
81tjEjI-idL,b3/b31baf78.jpg,What brand is this cheese?,365,1
81tjEjI-idL,b3/b31baf78.jpg,What unit is used to measure net weight?,Ounces,1
81tjEjI-idL,b3/b31baf78.jpg,What dairy product is used to make this cheese?,Milk,0
81tjEjI-idL,b3/b31baf78.jpg,What is the weight in grams?,142,0
71ohgj-AB5L,7b/7bea5da6.jpg,What color are the doors?,White,1
71ohgj-AB5L,7b/7bea5da6.jpg,What kind of furniture is pictured?,Cabinet,1
71ohgj-AB5L,7b/7bea5da6.jpg,How many visible handles are there?,Two,0
71ohgj-AB5L,7b/7bea5da6.jpg,What is the shape of the door handles?,Rectangular,1
71ohgj-AB5L,7b/7bea5da6.jpg,How many doors are present?,Two,0
61kof98VdoL,cc/cc6c8526.jpg,What is the color of the airtight lid?,Blue,0
61kof98VdoL,cc/cc6c8526.jpg,What is the plastic described as?,BPA-free,1
