image_id,path,question,answer,difficulty
81lS5wQWnKL,59/598d4f48.jpg,What is the primary material of the stool frame?,Wood,0
81lS5wQWnKL,59/598d4f48.jpg,What color is the fabric covering the seat?,Gray,0
81lS5wQWnKL,59/598d4f48.jpg,What is the required assembly?,,1
81lS5wQWnKL,59/598d4f48.jpg,What is the stool's height?,40.5,0
81lS5wQWnKL,59/598d4f48.jpg,What percentage of polyester is in the fabric?,Hundred,0
71lf9qMvnlL,ed/ed17a03d.jpg,What is the chopper's color?,Green,1
71lf9qMvnlL,ed/ed17a03d.jpg,What material are the blades made from?,Steel,0
71lf9qMvnlL,ed/ed17a03d.jpg,What volume of ingredients can the chopper hold?,400ml,0
71lf9qMvnlL,ed/ed17a03d.jpg,How many blades does this chopper contain?,Three,0
71lf9qMvnlL,ed/ed17a03d.jpg,What is the weight of the chopper?,200gm,0
71XKbd8XzUL,1b/1bf4c6ee.jpg,What is the capacity of the battery pack?,3000,1
71XKbd8XzUL,1b/1bf4c6ee.jpg,What kind of battery is used in this pack?,Lithium-ion,0
71XKbd8XzUL,1b/1bf4c6ee.jpg,What is the warranty period for this product?,One,0
71XKbd8XzUL,1b/1bf4c6ee.jpg,Into what type of USB port does this plug?,Micro,2
71XKbd8XzUL,1b/1bf4c6ee.jpg,What is the weight of the battery pack?,2.3,0
81YEyCH28YL,97/97a1e41a.jpg,What closure does the footwear have?,Slip,0
81YEyCH28YL,97/97a1e41a.jpg,How long is the warranty period?,Sixty,1
81YEyCH28YL,97/97a1e41a.jpg,What is the brand name on the sandals?,Bourge,0
81YEyCH28YL,97/97a1e41a.jpg,What style of toe do these sandals have?,Open,0
81YEyCH28YL,97/97a1e41a.jpg,What material are the sandals made of?,Synthetic,1
71NcYP-PGuL,9f/9f2d75b9.jpg,What material is the bag made of?,Polyester,1
71NcYP-PGuL,9f/9f2d75b9.jpg,What color is the bag?,Black,0
71NcYP-PGuL,9f/9f2d75b9.jpg,For what size laptop is the bag designed?,17.3,1
71NcYP-PGuL,9f/9f2d75b9.jpg,What word is prominently displayed on the green section of the picture?,Renewed,0
71NcYP-PGuL,9f/9f2d75b9.jpg,What kind of strap is removable?,Shoulder,0
41e5D7n9yLL,09/09bc5bae.jpg,What brand is written on the charger?,Amazonbasics,2
41e5D7n9yLL,09/09bc5bae.jpg,What color is the charger?,Black,1
41e5D7n9yLL,09/09bc5bae.jpg,What plant part is illustrated on the battery?,Leaf,0
41e5D7n9yLL,09/09bc5bae.jpg,How many batteries are present?,Four,1
41e5D7n9yLL,09/09bc5bae.jpg,What is the battery's background color?,White,0
A19dc-hOcyL,59/5944b05d.jpg,What color is the chair?,Blue,0
A19dc-hOcyL,59/5944b05d.jpg,How many cushions are visible?,Two,0
A19dc-hOcyL,59/5944b05d.jpg,What material may the chair be made of?,Denim,1
A19dc-hOcyL,59/5944b05d.jpg,What shape is the back cushion?,Square,1
A19dc-hOcyL,59/5944b05d.jpg,What part of furniture is apparent?,Armrest,0
81KgkoGEtiL,f8/f82d2ffd.jpg,What phrase is printed on the phone case?,"""EASY""",0
81KgkoGEtiL,f8/f82d2ffd.jpg,What brand of phone is the case designed for?,Tecno,3
81KgkoGEtiL,f8/f82d2ffd.jpg,What part of the case has a raised bezel?,Camera,0
81KgkoGEtiL,f8/f82d2ffd.jpg,What color is the background?,Gray,1
81KgkoGEtiL,f8/f82d2ffd.jpg,What does the design express?,Personality,1
714NgpaAePL,8a/8a28b495.jpg,What device is the case designed for?,W10,0
714NgpaAePL,8a/8a28b495.jpg,What kind of cut-outs does the case have?,Volume,0
714NgpaAePL,8a/8a28b495.jpg,What quality is mentioned about the design?,Stylish,0
714NgpaAePL,8a/8a28b495.jpg,What kind of precision does the case have?,Extreme,2
714NgpaAePL,8a/8a28b495.jpg,What feature protects the camera?,Bezel,1
71xpPA8k82L,02/021ffd58.jpg,What is the shoe's finish?,Glossy,0
71xpPA8k82L,02/021ffd58.jpg,What part of the shoe is elevated?,Heel,0
71xpPA8k82L,02/021ffd58.jpg,What color is the footwear?,Black,0
71xpPA8k82L,02/021ffd58.jpg,What is the shoe's typical gender association?,Female,2
71xpPA8k82L,02/021ffd58.jpg,What category of footwear is shown?,Pump,1
71IbE+IuIaL,8e/8ea66c48.jpg,What material is the cover described as being printed on?,Hard,0
71IbE+IuIaL,8e/8ea66c48.jpg,What phone model is this case for?,Neo,0
71IbE+IuIaL,8e/8ea66c48.jpg,What digit does the chain represent?,Four,1
71IbE+IuIaL,8e/8ea66c48.jpg,What buttons have cutouts for ease of access?,Volume,1
71IbE+IuIaL,8e/8ea66c48.jpg,What shape is the case?,Rectangular,2
711EqkU-6-L,a1/a129c296.jpg,Which phone model is the case designed for?,A71,0
711EqkU-6-L,a1/a129c296.jpg,What shape is predominantly displayed on the case?,Hearts,0
711EqkU-6-L,a1/a129c296.jpg,What color is the background of the case?,Black,0
711EqkU-6-L,a1/a129c296.jpg,What type of material allows for easy removal?,Unspecified,1
711EqkU-6-L,a1/a129c296.jpg,What part of the phone does the raised bezel protect?,Camera,1
61F6hzu8o0L,a6/a6eeb16b.jpg,What color is the lower coffee table?,White,1
61F6hzu8o0L,a6/a6eeb16b.jpg,What shape is the overall form?,Rectangular,0
61F6hzu8o0L,a6/a6eeb16b.jpg,What covers the top of the higher table?,Concrete,3
61F6hzu8o0L,a6/a6eeb16b.jpg,What material makes up most of the visible furniture?,Wood,5
61F6hzu8o0L,a6/a6eeb16b.jpg,How many tables are displayed?,Two,0
81skqVUqAVL,96/96ff9099.jpg,What is the background's dominant color?,Pink,0
81skqVUqAVL,96/96ff9099.jpg,Which word appears in cursive?,Girl,0
81skqVUqAVL,96/96ff9099.jpg,Which phone brand is compatible with the case?,Lyf,0
81skqVUqAVL,96/96ff9099.jpg,What part of the phone has cut-outs?,Buttons,1
81skqVUqAVL,96/96ff9099.jpg,"How many words are in the phrase ""Girl Boss""?",Two,2
71LFni7QGtL,cf/cf00a434.jpg,What is the material of the straps?,Leather,0
71LFni7QGtL,cf/cf00a434.jpg,What adjective describes the construction?,Woven,1
71LFni7QGtL,cf/cf00a434.jpg,What general item is shown?,Shoe,0
71LFni7QGtL,cf/cf00a434.jpg,What part of the shoe is visible at the rear?,Heel,1
71LFni7QGtL,cf/cf00a434.jpg,What is the color of the shoe?,Tan,3
71Fn3QGeuUL,f2/f2f22806.jpg,What shape predominates in the phone case design?,Hearts,1
71Fn3QGeuUL,f2/f2f22806.jpg,What phone model is this case designed for?,Redmi,5
71Fn3QGeuUL,f2/f2f22806.jpg,What color is the primary hue of the case?,Pink,0
71Fn3QGeuUL,f2/f2f22806.jpg,What is the design described as being in the description?,Stylish,1
71Fn3QGeuUL,f2/f2f22806.jpg,What buttons have perfect cutouts?,Volume,0
81GVzswC4LL,02/020633e1.jpg,What is the primary color of the tie?,Purple,0
81GVzswC4LL,02/020633e1.jpg,What type of clothing item is pictured?,Tie,0
81GVzswC4LL,02/020633e1.jpg,What shape is the bottom of the tie?,Triangle,1
81GVzswC4LL,02/020633e1.jpg,What pattern is visible on the tie?,Dots,1
81GVzswC4LL,02/020633e1.jpg,Where could you purchase this brand?,Amazon,1
71maIeVD5bL,86/863ceb27.jpg,What shape is the pattern on the cover?,Plaid,0
71maIeVD5bL,86/863ceb27.jpg,What material is the phone cover made of?,Hard,0
71maIeVD5bL,86/863ceb27.jpg,Which brand phone is this cover designed for?,Gionee,1
71maIeVD5bL,86/863ceb27.jpg,What is the color of the phone case?,Pink,0
71maIeVD5bL,86/863ceb27.jpg,Which part of the phone does the raised bezel protect?,Camera,1
71xEtsImL4L,8b/8b193bc7.jpg,What cold-weather activity is mentioned?,Skiing,1
71xEtsImL4L,8b/8b193bc7.jpg,What animal's leather is used for the palm?,Deerskin,0
71xEtsImL4L,8b/8b193bc7.jpg,What color are the gloves?,Black,0
71xEtsImL4L,8b/8b193bc7.jpg,What percentage of filling is Olefin?,Sixty-two,1
71xEtsImL4L,8b/8b193bc7.jpg,What material lines the gloves?,Cotton,1
712ByW4qsbL,aa/aa7d9d87.jpg,What material is the shoe constructed from?,Leather,1
712ByW4qsbL,aa/aa7d9d87.jpg,What style of shoe is displayed?,Oxford,0
712ByW4qsbL,aa/aa7d9d87.jpg,Where is there accent stitching?,Heel,0
712ByW4qsbL,aa/aa7d9d87.jpg,What word describes the leather shown?,Rich,0
712ByW4qsbL,aa/aa7d9d87.jpg,What area of the shoe is at the back?,Quarter,0
71HnyqXGgKL,7b/7b43c433.jpg,What substance does this test detect?,Marijuana,1
71HnyqXGgKL,7b/7b43c433.jpg,How many minutes for results?,Five,0
71HnyqXGgKL,7b/7b43c433.jpg,What accuracy is assured?,Ninety-eight,0
71HnyqXGgKL,7b/7b43c433.jpg,"What language is ""Prueba para deteccion""?",Spanish,0
71HnyqXGgKL,7b/7b43c433.jpg,How many tests are included?,Five,0
71EQ6tN1PjL,0f/0f94fee0.jpg,What is the color of the laces?,Black,1
71EQ6tN1PjL,0f/0f94fee0.jpg,What is the main color of the shoe?,Silver,1
71EQ6tN1PjL,0f/0f94fee0.jpg,What type of shoe is pictured?,Oxford,1
71EQ6tN1PjL,0f/0f94fee0.jpg,How many eyelets are visible?,Six,0
71EQ6tN1PjL,0f/0f94fee0.jpg,What is the apparent material of the shoe?,Leather,0
819YiQI5uEL,2a/2a153993.jpg,What primary type of capsule is mentioned?,Softgel,1
819YiQI5uEL,2a/2a153993.jpg,What number of capsules are inside the bottle?,Ninety,0
819YiQI5uEL,2a/2a153993.jpg,How many milligrams of safflower seed oil are per serving?,Thousand,0
819YiQI5uEL,2a/2a153993.jpg,What is the guaranteed time period for a refund?,Year,0
819YiQI5uEL,2a/2a153993.jpg,What telephone number is mentioned?,18774850385,1
71PERpWLKCL,a7/a780d49f.jpg,What is the main color of the shoe?,Red,0
71PERpWLKCL,a7/a780d49f.jpg,What component secures the shoe around the ankle?,Buckle,1
71PERpWLKCL,a7/a780d49f.jpg,What general shape is the shoe's toe?,Pointed,0
71PERpWLKCL,a7/a780d49f.jpg,What type of heel is present?,Stiletto,0
71PERpWLKCL,a7/a780d49f.jpg,What secondary color is shown on the shoe?,Pink,0
713HnBqPMkL,7b/7b5b7f25.jpg,What color is the exterior of the box?,Black,0
713HnBqPMkL,7b/7b5b7f25.jpg,How many drawers are visible?,Two,0
713HnBqPMkL,7b/7b5b7f25.jpg,What is the material lining the compartments?,Fabric,0
713HnBqPMkL,7b/7b5b7f25.jpg,What shape is one visible compartment?,Circular,0
713HnBqPMkL,7b/7b5b7f25.jpg,What type of material makes the top of the box?,Glass,0
81lL2SOncOL,cd/cd547e35.jpg,What brand is the phone case designed for?,Samsung,0
81lL2SOncOL,cd/cd547e35.jpg,What season does the background image depict?,Autumn,0
81lL2SOncOL,cd/cd547e35.jpg,What is the material of the back case?,Hard,0
81lL2SOncOL,cd/cd547e35.jpg,How many Galaxy models is this designed for?,One,0
81lL2SOncOL,cd/cd547e35.jpg,What buttons have perfect cutouts?,Volume,0
91jLMELAfCL,82/82e9bc15.jpg,What unit is used for the net weight?,Kilograms,0
91jLMELAfCL,82/82e9bc15.jpg,What color are the characters on the bag?,Black,0
91jLMELAfCL,82/82e9bc15.jpg,What is the brand name on the package?,Happybelly,3
91jLMELAfCL,82/82e9bc15.jpg,What type of background pattern does the bag have?,Dots,0
91jLMELAfCL,82/82e9bc15.jpg,What is in the bag?,Rice,0
71TIKyuagLL,10/10a36061.jpg,What is the sheet's likely material?,Fabric,1
71TIKyuagLL,10/10a36061.jpg,What shape is presented on the bed?,Rectangle,0
71TIKyuagLL,10/10a36061.jpg,What is the sheet's color?,Beige,3
71TIKyuagLL,10/10a36061.jpg,What item might this sheet cover?,Mattress,1
71TIKyuagLL,10/10a36061.jpg,What is the apparent condition of the sheet?,Smooth,0
71INiW+hsfL,df/dfcfb069.jpg,What material is the barbell made of?,Steel,1
71INiW+hsfL,df/dfcfb069.jpg,What shape are the hand grips?,Diamond,0
71INiW+hsfL,df/dfcfb069.jpg,What is the barbell's weight capacity in kilograms?,100,1
71INiW+hsfL,df/dfcfb069.jpg,What type of collars are used?,Star-lock,0
71INiW+hsfL,df/dfcfb069.jpg,What size plates does the barbell fit?,Inch,0
71AAzvcnj0L,4e/4e177317.jpg,What color is the phone case's background?,Black,1
71AAzvcnj0L,4e/4e177317.jpg,What brand of phone is this case made for?,Lenovo,0
71AAzvcnj0L,4e/4e177317.jpg,What is the case's design described as?,Stylish,2
71AAzvcnj0L,4e/4e177317.jpg,What is used to life screen and camera off flat surface?,Bezel,2
71AAzvcnj0L,4e/4e177317.jpg,What port does the case provide access to?,Charging,0
41gQirA2zsL,73/73820696.jpg,What color is the lamp's fabric?,Off-white,0
41gQirA2zsL,73/73820696.jpg,What material is the lamp base?,Metal,1
41gQirA2zsL,73/73820696.jpg,What is the lamp's width in inches?,Fourteen,1
41gQirA2zsL,73/73820696.jpg,What shape is the shade described as?,Bell,1
41gQirA2zsL,73/73820696.jpg,What type of bulb is included?,LED,0
71TqPDhtj3L,0f/0f55b4f2.jpg,What color dominates the phone case?,Black,0
71TqPDhtj3L,0f/0f55b4f2.jpg,What is the Lenovo model mentioned?,K5,0
71TqPDhtj3L,0f/0f55b4f2.jpg,How are the cutouts described as?,Perfect,2
71TqPDhtj3L,0f/0f55b4f2.jpg,What design style is stated?,Stylish,0
71TqPDhtj3L,0f/0f55b4f2.jpg,Which part of the phone is lifed off a flat surface?,Camera,3
71Ij98NVJaL,4f/4fddcf97.jpg,What shape is the main stone?,Teardrop,1
71Ij98NVJaL,4f/4fddcf97.jpg,What is the surrounding gem color?,White,1
71Ij98NVJaL,4f/4fddcf97.jpg,How many earrings are displayed?,Two,0
71Ij98NVJaL,4f/4fddcf97.jpg,What is the metal's apparent color?,Gold,0
71Ij98NVJaL,4f/4fddcf97.jpg,What color is the central gem?,Pink,0
81jZydbkiML,1b/1bc585aa.jpg,What spice is in the container?,Cloves,2
81jZydbkiML,1b/1bc585aa.jpg,What is the weight in ounces?,1.87,0
81jZydbkiML,1b/1bc585aa.jpg,What color is the container lid?,Black,1
81jZydbkiML,1b/1bc585aa.jpg,"What word is above ""GROUND"" on the container?",Cloves,0
81jZydbkiML,1b/1bc585aa.jpg,"What word is horizontally oriented and in between the 365 logo and ""Cloves""?",Organic,0
71Njwmis2yL,6a/6aea8925.jpg,What brand is the mobile phone cover for?,Vivo,0
71Njwmis2yL,6a/6aea8925.jpg,What material is the back case made of?,Hard,1
71Njwmis2yL,6a/6aea8925.jpg,What is the appearance described as?,Stylish,1
71Njwmis2yL,6a/6aea8925.jpg,How many dimensions is the cover printed in?,Three,0
71Njwmis2yL,6a/6aea8925.jpg,What model is the cover for?,Y27L,0
61YVyukTQZL,40/40b3c5dc.jpg,What device is the case designed for?,A30s,0
61YVyukTQZL,40/40b3c5dc.jpg,What type of port has a cut-out?,Audio,0
61YVyukTQZL,40/40b3c5dc.jpg,What is the color scheme design?,Split,0
61YVyukTQZL,40/40b3c5dc.jpg,What is lifted off the flat surface?,Camera,1
61YVyukTQZL,40/40b3c5dc.jpg,What is the design considered?,Stylish,0
815rSfYZo0L,d0/d01dd396.jpg,What flavor is advertised?,Cherry,0
815rSfYZo0L,d0/d01dd396.jpg,What is the net weight in ounces?,Eight,1
815rSfYZo0L,d0/d01dd396.jpg,What ingredient level is supported?,Optimal,1
815rSfYZo0L,d0/d01dd396.jpg,What is the product's main ingredient?,Magnesium,0
815rSfYZo0L,d0/d01dd396.jpg,What is its purpose?,Relaxing,2
71lm6V21jAL,1a/1a4ec4aa.jpg,What brand is the phone case designed for?,Lava,0
71lm6V21jAL,1a/1a4ec4aa.jpg,What kind of ports have cutouts?,Charging,1
71lm6V21jAL,1a/1a4ec4aa.jpg,What shape is the case?,Rectangular,0
71lm6V21jAL,1a/1a4ec4aa.jpg,What is the main color of the floral design?,Pink,0
71lm6V21jAL,1a/1a4ec4aa.jpg,What feature helps protect the camera lens?,Bezel,0
61OnkGVhMWL,35/3595924e.jpg,What is the brand name shown?,Amazonbasics,1
61OnkGVhMWL,35/3595924e.jpg,What is the color of the logo?,Black,1
61OnkGVhMWL,35/3595924e.jpg,"What symbol is beneath the word ""amazon""?",Arrow,1
61OnkGVhMWL,35/3595924e.jpg,"Which word is to the right of ""amazon""?",Basics,1
61OnkGVhMWL,35/3595924e.jpg,"What part of speech is ""basics"" in this context?",Noun,2
61z7JUYjd8L,f6/f6d7ea5e.jpg,What material is the base made of?,Wood,0
61z7JUYjd8L,f6/f6d7ea5e.jpg,How many pounds can each hook hold?,Five,0
61z7JUYjd8L,f6/f6d7ea5e.jpg,What kind of hooks are included?,Double,3
61z7JUYjd8L,f6/f6d7ea5e.jpg,How many racks are in the pack?,Two,0
61z7JUYjd8L,f6/f6d7ea5e.jpg,Where is the rack suggested to be installed?,Entryway,0
71Fimz1myoL,19/1958b2d1.jpg,Which Oppo model is the case designed for?,F7,0
71Fimz1myoL,19/1958b2d1.jpg,What is the style of the case?,Stylish,0
71Fimz1myoL,19/1958b2d1.jpg,What allows easy access to all buttons?,Precision,0
71Fimz1myoL,19/1958b2d1.jpg,What lifts the screen and camera off flat surfaces?,Bezel,0
71Fimz1myoL,19/1958b2d1.jpg,What design is present on the back?,Stars,0
717rX+L5mgL,5f/5f915fda.jpg,What shape are the center stones?,Oval,0
717rX+L5mgL,5f/5f915fda.jpg,What setting style secures the gemstone?,Prong,0
717rX+L5mgL,5f/5f915fda.jpg,What type of back is used?,Lever,0
717rX+L5mgL,5f/5f915fda.jpg,What material is the setting made of?,Silver,1
717rX+L5mgL,5f/5f915fda.jpg,What birthstone is Amethyst?,February,0
91BcXPbB61L,e8/e883f64d.jpg,What color are the visible embellishments on the shoe?,Silver,0
91BcXPbB61L,e8/e883f64d.jpg,What style is this shoe?,Slip-on,0
91BcXPbB61L,e8/e883f64d.jpg,What is the color of the sole?,White,0
91BcXPbB61L,e8/e883f64d.jpg,What is the material of the shoe's upper?,Synthetic,0
91BcXPbB61L,e8/e883f64d.jpg,What type of footwear is shown?,Sneaker,1
81u49+axFOL,97/97e6c99f.jpg,What material is used for the back of this phone case?,Hard,5
81u49+axFOL,97/97e6c99f.jpg,Which brand of phone is this case designed for?,Micromax,1
81u49+axFOL,97/97e6c99f.jpg,What object is protected by a raised bezel?,Camera,1
81u49+axFOL,97/97e6c99f.jpg,What characteristic describes the case's design?,Stylish,3
81u49+axFOL,97/97e6c99f.jpg,What Canvas model is the case for?,Q345,0
81URpdVzBFL,dd/ddd6dbc3.jpg,What is the height of the heel?,One,1
81URpdVzBFL,dd/ddd6dbc3.jpg,What type of closure does the shoe have?,Lace-Up,0
81URpdVzBFL,dd/ddd6dbc3.jpg,What is the product type?,Formal,1
81URpdVzBFL,dd/ddd6dbc3.jpg,What material is the outer part made of?,PU,1
81URpdVzBFL,dd/ddd6dbc3.jpg,How many days is the product warranty?,Thirty,0
61b4xRqrBOL,7f/7f060399.jpg,What is the general shape of each object?,Corner,0
61b4xRqrBOL,7f/7f060399.jpg,What color are the objects?,Black,1
61b4xRqrBOL,7f/7f060399.jpg,What country is the product manufactured in?,America,0
61b4xRqrBOL,7f/7f060399.jpg,How many of the objects are visible?,Four,0
61b4xRqrBOL,7f/7f060399.jpg,What are the objects likely intended to protect?,Edges,0
71WDymiq8BL,5e/5ed07353.jpg,What is the use case described for this lockset?,Interiors,1
71WDymiq8BL,5e/5ed07353.jpg,What UL fire rating does this lockset have?,Three,0
71WDymiq8BL,5e/5ed07353.jpg,What ANSI grade is the lockset?,Two,1
71WDymiq8BL,5e/5ed07353.jpg,What object is this a lockset for?,Door,0
71WDymiq8BL,5e/5ed07353.jpg,How many inches tall are the handles?,Five,0
81OMoVmZwbL,e0/e0d3cca9.jpg,What type of glass is used?,Watered,0
81OMoVmZwbL,e0/e0d3cca9.jpg,What is the fixture's width in inches?,Seven,1
81OMoVmZwbL,e0/e0d3cca9.jpg,What finish modernizes the sconce?,Black,1
81OMoVmZwbL,e0/e0d3cca9.jpg,What is the shape of the lamp fixture?,Trapezoid,1
81OMoVmZwbL,e0/e0d3cca9.jpg,How many bulbs are included?,One,0
81ijDM8XL1L,a1/a17d210e.jpg,What object is this described case designed to protect?,Motorola,0
81ijDM8XL1L,a1/a17d210e.jpg,What material constitutes this case's construction?,Hard,0
81ijDM8XL1L,a1/a17d210e.jpg,What generation Moto G is this case for?,Third,0
81ijDM8XL1L,a1/a17d210e.jpg,What is the design described as?,Stylish,1
81ijDM8XL1L,a1/a17d210e.jpg,What kind of warranty comes with this cover?,,1
61BQR5Cz5CL,77/77cfacab.jpg,What colors appear on the phone case?,Pink,0
61BQR5Cz5CL,77/77cfacab.jpg,What is the case designed to fit?,Redmi,0
61BQR5Cz5CL,77/77cfacab.jpg,What is attached to the center of the case?,Headphones,0
61BQR5Cz5CL,77/77cfacab.jpg,What is the port type mentioned in the description?,Audio,1
61BQR5Cz5CL,77/77cfacab.jpg,How many camera lenses are visible?,Three,0
71OJwQXPJ4L,02/02a9d770.jpg,What animal features prominently on the case?,Lion,0
71OJwQXPJ4L,02/02a9d770.jpg,Which brand of phone is this case designed for?,Samsung,1
71OJwQXPJ4L,02/02a9d770.jpg,What physical feature is protected by a raised bezel?,Screen,3
71OJwQXPJ4L,02/02a9d770.jpg,What port is the cut-out designed for charging?,Charging,1
71OJwQXPJ4L,02/02a9d770.jpg,What phone model is compatible with this case?,Ace,0
51B0TKuBbQL,82/8299b75f.jpg,What material composes the frame?,Wood,0
51B0TKuBbQL,82/8299b75f.jpg,What shape is described as the pattern?,Moroccan,0
51B0TKuBbQL,82/8299b75f.jpg,How many armrests are referenced in the description?,Two,1
51B0TKuBbQL,82/8299b75f.jpg,How long is the warranty period?,One,1
51B0TKuBbQL,82/8299b75f.jpg,What is the width of the chair?,Thirty-three,0
715XLcXMbIL,9b/9b754a06.jpg,What is the main material characteristic?,Hard,0
715XLcXMbIL,9b/9b754a06.jpg,Which brand of phone is the case for?,Nokia,1
715XLcXMbIL,9b/9b754a06.jpg,How many dimensions are represented in the print?,Three,0
715XLcXMbIL,9b/9b754a06.jpg,What is located near the top center?,Camera,0
715XLcXMbIL,9b/9b754a06.jpg,What design is printed on the case?,Leaf,0
71YOjZ6W33L,a4/a4d12af6.jpg,What device is this cover for?,Lenovo,0
71YOjZ6W33L,a4/a4d12af6.jpg,What feature is raised to protect the screen?,Bezel,0
71YOjZ6W33L,a4/a4d12af6.jpg,What buttons have precise cutouts?,Volume,0
71YOjZ6W33L,a4/a4d12af6.jpg,What is expressed by the appearance?,Personality,0
71YOjZ6W33L,a4/a4d12af6.jpg,What color is the innermost circle?,Blue,1
71iImdfNVyL,6a/6a53d4b6.jpg,What material is suggested by the book pages?,Paper,0
71iImdfNVyL,6a/6a53d4b6.jpg,Which phone brand is mentioned?,Samsung,0
71iImdfNVyL,6a/6a53d4b6.jpg,Which model is the case compatible with?,A51,0
71iImdfNVyL,6a/6a53d4b6.jpg,What buttons have cut-outs?,Volume,1
71iImdfNVyL,6a/6a53d4b6.jpg,What quality is emphasized in the design?,Stylish,1
61TPjAj5H2L,96/964b250d.jpg,Which mobile brand is this case compatible with?,Apple,1
61TPjAj5H2L,96/964b250d.jpg,What letter is in the center of the case?,W,0
61TPjAj5H2L,96/964b250d.jpg,What phone model is it designed for?,iPhone,0
61TPjAj5H2L,96/964b250d.jpg,What color is the phone case?,Blue,1
61TPjAj5H2L,96/964b250d.jpg,What feature is the bezel designed to protect?,Camera,0
61rSqe3lBrL,e4/e4f4413e.jpg,How many earrings are shown?,Two,0
61rSqe3lBrL,e4/e4f4413e.jpg,What is the center color of the earrings?,Pink,0
61rSqe3lBrL,e4/e4f4413e.jpg,What is the setting material's color?,Gold,0
61rSqe3lBrL,e4/e4f4413e.jpg,What is the surrounding stone's color?,White,0
61rSqe3lBrL,e4/e4f4413e.jpg,What shape are the earrings?,Round,2
